,Date,BTC_Price,Gold_Price,BTC_Change,BTC_pct_Change,Gold_Change,Gold_pct_Change
0,2/1/2013,20.56073352,1665.0,0.0,0.0,0.0,0.0
1,2/8/2013,22.88873466,1669.75,2.3280011400000014,11.322558787776174,4.75,0.2852852852852853
2,2/15/2013,27.50265686,1629.25,4.6139221999999975,20.158048352332976,-40.5,-2.4255128013175624
3,2/22/2013,30.706054499999997,1580.0,3.203397640000002,11.647593380910918,-49.25,-3.022863280650606
4,3/1/2013,34.94444927,1570.0,4.238394769999999,13.803123973482165,-10.0,-0.6329113924050633
5,3/8/2013,44.24245289,1577.0,9.298003620000003,26.607955810545253,7.0,0.445859872611465
6,3/15/2013,46.87486661,1593.25,2.6324137199999953,5.949972363749733,16.25,1.030437539632213
7,3/22/2013,70.14020479999999,1611.5,23.26533819000001,49.632862709921234,18.25,1.1454573983994978
8,3/29/2013,89.93351392,1602.5,19.79330911999999,28.21963405501774,-9.0,-0.5584858827179646
9,4/5/2013,142.05667759999997,1552.75,52.12316369999999,57.95744147878615,-49.75,-3.1045241809672386
10,4/12/2013,111.4182494,1548.0,-30.638428219999994,-21.567749389407407,-4.75,-0.30590887135726935
11,4/19/2013,118.5232337,1414.0,7.104984310000006,6.376858681823812,-134.0,-8.656330749354005
12,4/26/2013,137.2631168,1462.25,18.739883039999995,15.811147277547558,48.25,3.412305516265912
13,5/3/2013,98.04223123,1476.5,-39.220885519999996,-28.573506451433538,14.25,0.9745255599247734
14,5/10/2013,117.88481370000001,1449.25,19.84258242,20.238811551983893,-27.25,-1.8455807653234
15,5/17/2013,117.17212649999999,1376.75,-0.7126871499999936,-0.6045623078439618,-72.5,-5.002587545282043
16,5/24/2013,128.7204188,1385.25,11.548292279999984,9.855835705089797,8.5,0.6173960414018522
17,5/31/2013,127.94651359999999,1410.25,-0.773905159999984,-0.6012295231284859,25.0,1.8047283883775491
18,6/7/2013,110.6462597,1410.0,-17.300253890000008,-13.521473466156028,-0.25,-0.01772735330615139
19,6/14/2013,99.04478256,1379.75,-11.601477169999995,-10.485195973465371,-30.25,-2.145390070921986
20,6/21/2013,101.5723292,1290.25,2.5275466699999924,2.5519230843571576,-89.5,-6.486682369994565
21,6/28/2013,89.9216515,1203.25,-11.650677729999998,-11.470326434690936,-87.0,-6.742879286959891
22,7/5/2013,67.07208381,1232.75,-22.84956769,-25.41052939847307,29.5,2.4516933305630584
23,7/12/2013,90.21308144,1275.0,23.14099763,34.50168283954499,42.25,3.4272966943824783
24,7/19/2013,86.59658658,1286.0,-3.616494860000003,-4.008836415154829,11.0,0.8627450980392156
25,7/26/2013,90.02852805,1327.75,3.4319414700000124,3.9631371229967627,41.75,3.246500777604977
26,8/2/2013,95.88938126,1285.75,5.860853209999988,6.509995594668602,-42.0,-3.1632460930144983
27,8/9/2013,92.53327349999999,1305.5,-3.3561077599999862,-3.499978533493758,19.75,1.5360684425432627
28,8/16/2013,98.30276535,1360.75,5.769491849999994,6.235045656306533,55.25,4.232094982765224
29,8/23/2013,107.8520878,1374.5,9.549322439999997,9.714195125640988,13.75,1.0104721660848797
30,8/30/2013,124.9585209,1392.75,17.106433120000005,15.86101249454543,18.25,1.327755547471808
31,9/6/2013,116.9021332,1368.25,-8.056387749999999,-6.447249608374064,-24.5,-1.759109675103213
32,9/13/2013,127.5439415,1308.25,10.641808339999997,9.103177206728052,-60.0,-4.385163530056642
33,9/20/2013,122.9406284,1355.25,-4.603313139999997,-3.6091978073297954,47.0,3.5925855150009554
34,9/27/2013,126.9030365,1321.5,3.9624081399999938,3.2230257750083244,-33.75,-2.4903154399557277
35,10/4/2013,122.00626340000001,1316.0,-4.896773100000004,-3.8586729167824165,-5.5,-0.41619371925841847
36,10/11/2013,127.2251253,1285.75,5.218861910000001,4.277536058038149,-30.25,-2.298632218844985
37,10/18/2013,152.9649801,1317.0,25.739854770000008,20.231738587233945,31.25,2.4304880419988333
38,10/25/2013,187.11627130000002,1341.75,34.15129123,22.326215590090637,24.75,1.879271070615034
39,11/1/2013,202.0365521,1314.75,14.92028074999999,7.973801874921504,-27.0,-2.0122973728339857
40,11/8/2013,334.0975163,1309.0,132.06096423,65.36488713724489,-5.75,-0.43734550294732844
41,11/15/2013,412.0282403,1281.75,77.93072396000002,23.32574178502883,-27.25,-2.0817417876241406
42,11/22/2013,800.7826778,1241.75,388.75443750999995,94.35140593133166,-40.0,-3.1207333723425004
43,11/29/2013,1133.5574199999999,1245.25,332.7747424600001,41.556186428864656,3.5,0.28186027783370243
44,12/6/2013,818.3291442000001,1230.75,-315.22827600000005,-27.80876119524856,-14.5,-1.1644248142943185
45,12/13/2013,885.4320716,1222.75,67.10292735999997,8.199992366636277,-8.0,-0.6500101564086939
46,12/20/2013,609.9186307,1195.0,-275.51344093,-31.116270775957204,-27.75,-2.269474545082805
47,12/27/2013,721.1723081,1209.25,111.25367749000009,18.240740961041848,14.25,1.1924686192468619
48,1/3/2014,808.1743775,1232.25,87.00206933999993,12.063978103151232,23.0,1.9020053752325823
49,1/10/2014,853.0337151000001,1232.25,44.8593376,5.550700300580878,0.0,0.0
50,1/17/2014,798.1451787000001,1241.0,-54.88853641999992,-6.434509615467229,8.75,0.7100831811726517
51,1/24/2014,779.1151438999999,1259.25,-19.03003473000001,-2.3842823635105326,18.25,1.4705882352941175
52,1/31/2014,803.2089387999999,1246.5,24.09379487000001,3.092456238042875,-12.75,-1.0125074449076832
53,2/7/2014,703.4621199,1260.0,-99.74681892000001,-12.418539448654851,13.5,1.083032490974729
54,2/14/2014,668.5433576,1308.5,-34.91876233000005,-4.963844014224485,48.5,3.8492063492063493
55,2/21/2014,580.4265257000001,1320.75,-88.11683181000001,-13.180421406462003,12.25,0.9361864730607566
56,2/28/2014,553.4618596,1327.75,-26.96466610999994,-4.645663992634042,7.0,0.5300018928639031
57,3/7/2014,631.9173463999999,1348.25,78.45548675999999,14.175409812782583,20.5,1.543965354923743
58,3/14/2014,629.2893456,1370.0,-2.628000830000019,-0.4158773050009134,21.75,1.6132022992768404
59,3/21/2014,570.7579578,1338.5,-58.531387730000006,-9.301188418804921,-31.5,-2.2992700729927007
60,3/28/2014,502.5032337,1295.75,-68.25472413,-11.95861103531554,-42.75,-3.1938737392603658
61,4/4/2014,449.28543229999997,1293.5,-53.21780144000002,-10.590539099251178,-2.25,-0.1736446073702489
62,4/11/2014,421.8815969,1317.25,-27.40383534,-6.099426638908135,23.75,1.8361035948975646
63,4/18/2014,481.1044109,1299.25,59.22281401999999,14.037780849499867,-18.0,-1.3664832036439554
64,4/25/2014,465.13734129999995,1294.25,-15.967069629999969,-3.3188366738943222,-5.0,-0.38483740619588225
65,5/2/2014,452.8604922,1285.0,-12.276849130000016,-2.639403040707039,-9.25,-0.7146996329920804
66,5/9/2014,453.35486900000006,1289.0,0.49437684999998055,0.10916758218852947,4.0,0.311284046692607
67,5/16/2014,448.5614806,1293.75,-4.793388409999977,-1.057314862473173,4.75,0.36850271528316525
