Date,DJIA_Close,DJIA_Change,DJIA_pct_Change,NDAQ_Close,NDAQ_Change,NDAQ_pct_Change,BTC_Price,BTC_Change,BTC_pct_Change
11/23/2016,19083.18,59.31,0.311766218,5380.68,-5.67,-0.001052661,750.8834475,-3.23121509,-0.428477956
11/25/2016,19152.14,68.96,0.361365349,5398.92,18.24,0.003389906,744.2904911,1.62278479,0.21850752
11/28/2016,19097.9,-54.24,-0.28320595,5368.81,-30.11,-0.005577041,738.4973965,4.61830566,0.629300619
11/29/2016,19121.6,23.7,0.124097414,5379.92,11.11,0.00206936,738.328193,-0.1692035,-0.022911861
11/30/2016,19123.58,1.98,0.010354782,5323.68,-56.24,-0.010453687,749.6384966,11.3103036,1.531880227
12/1/2016,19191.93,68.35,0.357412158,5251.11,-72.57,-0.013631548,761.8089786,12.17048199,1.623513473
12/2/2016,19170.42,-21.51,-0.112078358,5255.65,4.54,0.000864579,784.3653161,22.5563375,2.960891527
12/5/2016,19216.24,45.82,0.239014064,5308.89,53.24,0.010130051,765.7188277,-25.53644199,-3.227332944
12/6/2016,19251.78,35.54,0.184947732,5333,24.11,0.004541439,785.44834,19.72951223,2.576600119
12/7/2016,19549.62,297.84,1.547077725,5393.76,60.76,0.011393212,785.2486864,-0.19965355,-0.025419056
12/8/2016,19614.81,65.19,0.333459167,5417.36,23.6,0.004375426,778.9382587,-6.3104277,-0.803621554
12/9/2016,19756.85,142.04,0.724146703,5444.5,27.14,0.00500982,779.045695,0.10743626,0.013792654
12/12/2016,19796.43,39.58,0.20033558,5412.54,-31.96,-0.005870144,782.7292666,3.84759066,0.49398911
12/13/2016,19911.21,114.78,0.57980151,5463.83,51.29,0.009476142,785.6862947,2.95702804,0.377784269
12/14/2016,19792.53,-118.68,-0.596046147,5436.67,-27.16,-0.004970872,787.5295075,1.84321283,0.234599081
12/15/2016,19852.24,59.71,0.301679472,5456.85,20.18,0.003711831,780.0284406,-7.50106686,-0.952480737
12/16/2016,19843.41,-8.83,-0.044478608,5437.16,-19.69,-0.003608309,785.7913945,5.76295388,0.738813302
12/19/2016,19883.06,39.65,0.199814447,5457.44,20.28,0.003729888,795.882327,3.72769477,0.470576655
12/20/2016,19974.62,91.56,0.4604925,5483.94,26.5,0.004855757,804.4231544,8.54082741,1.073126908
12/21/2016,19941.96,-32.66,-0.163507491,5471.43,-12.51,-0.002281207,835.9330744,31.50991995,3.917082667
12/22/2016,19918.88,-23.08,-0.115735865,5447.42,-24.01,-0.00438825,869.6684143,33.73533996,4.035650819
12/23/2016,19933.81,14.93,0.074954013,5462.69,15.27,0.002803162,922.0677639,52.39934959,6.025210152
12/27/2016,19945.04,11.23,0.056336445,5487.44,24.75,0.004530735,939.2557784,28.52218841,3.131781755
12/28/2016,19833.68,-111.36,-0.558334303,5438.56,-48.88,-0.008907614,986.0306727,46.77489435,4.979995378
12/29/2016,19819.78,-13.9,-0.070082809,5432.09,-6.47,-0.001189653,980.4143092,-5.61636356,-0.56959319
12/30/2016,19762.6,-57.18,-0.288499671,5383.12,-48.97,-0.009014946,969.4614856,-10.95282358,-1.117162762
1/3/2017,19881.76,119.16,0.602957101,5429.08,45.96,0.0085378,1037.343903,17.32586947,1.698584622
1/4/2017,19942.16,60.4,0.303796042,5477,47.92,0.008826542,1148.919759,111.5758561,10.75591766
1/5/2017,19899.29,-42.87,-0.214971698,5487.94,10.94,0.001997444,1004.212969,-144.7067902,-12.59503016
1/6/2017,19963.8,64.51,0.324182421,5521.06,33.12,0.006035051,904.6004818,-99.61248745,-9.919458372
1/9/2017,19887.38,-76.42,-0.382792855,5531.82,10.76,0.001948901,899.90998,-19.52268835,-2.123340732
1/10/2017,19855.53,-31.85,-0.160151815,5551.82,20,0.003615447,911.1152511,11.20527113,1.245154669
1/11/2017,19954.28,98.75,0.497342554,5563.65,11.83,0.002130833,780.478008,-130.6372432,-14.33816885
1/12/2017,19891,-63.28,-0.317124948,5547.49,-16.16,-0.002904568,806.6908855,26.21287753,3.358567091
1/13/2017,19885.73,-5.27,-0.026494394,5574.12,26.63,0.004800369,829.0663404,22.37545493,2.77373345
1/17/2017,19826.77,-58.96,-0.296494019,5538.73,-35.39,-0.006348984,908.7594809,73.64201866,8.818162952
1/18/2017,19804.72,-22.05,-0.111213274,5555.65,16.92,0.003054852,891.8269081,-16.93257274,-1.863262293
1/19/2017,19732.4,-72.32,-0.365165476,5540.08,-15.57,-0.002802552,899.6003534,7.77344521,0.871631607
1/20/2017,19827.25,94.85,0.480681519,5555.33,15.25,0.002752668,895.0316263,-4.56872705,-0.507861856
1/23/2017,19799.85,-27.4,-0.138193648,5552.94,-2.39,-0.000430217,915.0146068,-8.70883916,-0.942797241
1/24/2017,19912.71,112.86,0.570004318,5600.96,48.02,0.008647671,891.6679064,-23.34670042,-2.551511227
1/25/2017,20068.51,155.8,0.78241485,5656.34,55.38,0.009887591,896.9045411,5.23663463,0.58728531
1/26/2017,20100.91,32.4,0.161446963,5655.18,-1.16,-0.00020508,917.9967148,21.0921737,2.351663163
1/27/2017,20093.78,-7.13,-0.035471031,5660.78,5.6,0.000990243,918.7274794,0.73076463,0.079604275
1/30/2017,19971.13,-122.65,-0.610387891,5613.71,-47.07,-0.008315109,920.0042939,3.53215932,0.385408261
1/31/2017,19864.09,-107.04,-0.535973678,5614.79,1.08,0.000192386,965.9662593,45.96196535,4.995842482
2/1/2017,19890.94,26.85,0.135168538,5642.65,27.86,0.004961895,989.4977078,23.53144855,2.436052846
2/2/2017,19884.91,-6.03,-0.030315309,5636.2,-6.45,-0.00114308,1015.293448,25.79574027,2.606953009
2/3/2017,20071.46,186.55,0.938148576,5666.77,30.57,0.005423867,1023.476788,8.18334026,0.806007394
2/6/2017,20052.42,-19.04,-0.094861061,5663.55,-3.22,-0.000568225,1029.666801,12.72442312,1.251243276
2/7/2017,20090.29,37.87,0.188855011,5674.22,10.67,0.001883977,1058.250578,28.58377696,2.776022005
2/8/2017,20054.34,-35.95,-0.178942166,5682.45,8.23,0.00145042,1062.275016,4.02443893,0.380291683
2/9/2017,20172.4,118.06,0.588700501,5715.18,32.73,0.00575984,993.0015442,-69.2734723,-6.521237083
2/10/2017,20269.37,96.97,0.480706312,5734.13,18.95,0.003315731,996.3646546,3.36311042,0.338681288
2/13/2017,20412.16,142.79,0.704461954,5763.96,29.83,0.005202184,1004.421627,0.68290947,0.068036577
2/14/2017,20504.41,92.25,0.451936493,5782.57,18.61,0.003228683,1017.792969,13.37134162,1.33124788
2/15/2017,20611.86,107.45,0.52403361,5819.44,36.87,0.006376058,1017.594749,-0.19821951,-0.019475425
2/16/2017,20619.77,7.91,0.038375964,5814.9,-4.54,-0.000780144,1043.748991,26.15424122,2.570202061
2/17/2017,20624.05,4.28,0.020756779,5838.58,23.68,0.004072297,1062.442953,18.69396211,1.791040018
2/21/2017,20743,118.95,0.576753838,5865.95,27.37,0.004687784,1133.511542,43.76425087,4.015999967
2/22/2017,20775.6,32.6,0.157161452,5860.63,-5.32,-0.000906929,1133.385019,-0.12652358,-0.01116209
2/23/2017,20810.32,34.72,0.167119121,5835.51,-25.12,-0.004286229,1188.720628,55.33560955,4.882331126
2/24/2017,20821.76,11.44,0.054972725,5845.31,9.8,0.001679373,1190.350668,1.63003951,0.137125534
2/27/2017,20837.44,15.68,0.075305834,5861.9,16.59,0.002838173,1196.702632,10.85113138,0.915049766
2/28/2017,20812.24,-25.2,-0.120936161,5825.44,-36.46,-0.006219826,1199.324018,2.6213856,0.219050709
3/1/2017,21115.55,303.31,1.457363551,5904.03,78.59,0.013490826,1236.487374,37.16335674,3.098691946
3/2/2017,21002.97,-112.58,-0.53316158,5861.22,-42.81,-0.007250979,1264.825902,28.33852805,2.291857454
3/3/2017,21005.71,2.74,0.013045774,5870.75,9.53,0.001625941,1289.318932,24.4930301,1.936474423
3/6/2017,20954.34,-51.37,-0.244552553,5849.17,-21.58,-0.003675851,1286.146112,7.92441109,0.619955919
3/7/2017,20924.76,-29.58,-0.141164074,5833.93,-15.24,-0.002605498,1236.949817,-49.19629496,-3.825093781
3/8/2017,20855.73,-69.03,-0.329896257,5837.55,3.62,0.000620508,1156.779746,-80.17007105,-6.481271101
3/9/2017,20858.19,2.46,0.01179532,5838.81,1.26,0.000215844,1194.397114,37.61736787,3.251904089
3/10/2017,20902.98,44.79,0.214735794,5861.73,22.92,0.003925457,1118.423499,-75.97361528,-6.360833795
3/13/2017,20881.48,-21.5,-0.102856148,5875.78,14.05,0.002396903,1241.846245,15.16814812,1.236522292
3/14/2017,20837.37,-44.11,-0.211239816,5856.82,-18.96,-0.003226806,1247.135907,5.28966179,0.425951426
3/15/2017,20950.1,112.73,0.540999176,5900.05,43.23,0.007381139,1251.60886,4.47295253,0.358657986
3/16/2017,20934.55,-15.55,-0.074223989,5900.76,0.71,0.000120338,1170.107535,-81.50132423,-6.511724777
3/17/2017,20914.62,-19.93,-0.095201473,5901,0.24,4.07E-05,1070.983329,-99.12420662,-8.471375803
3/20/2017,20905.86,-8.76,-0.041884576,5901.53,0.53,8.98E-05,1040.655833,17.43329098,1.703763382
3/21/2017,20668.01,-237.85,-1.137719281,5793.83,-107.7,-0.018249505,1116.356955,75.70112202,7.274366764
3/22/2017,20661.3,-6.71,-0.032465632,5821.64,27.81,0.004799934,1041.713193,-74.64376142,-6.68637044
3/23/2017,20656.58,-4.72,-0.022844642,5817.69,-3.95,-0.000678503,1032.811446,-8.90174758,-0.8545296
3/24/2017,20596.72,-59.86,-0.289786596,5828.74,11.05,0.001899379,940.0009026,-92.81054314,-8.98620397
3/27/2017,20550.98,-45.74,-0.222074194,5840.37,11.63,0.001995285,1042.772689,76.42037654,7.908127869
3/28/2017,20701.5,150.52,0.732422493,5875.14,34.77,0.00595339,1045.282418,2.5097291,0.240678446
3/29/2017,20659.32,-42.18,-0.203753351,5897.55,22.41,0.003814377,1041.481312,-3.80110627,-0.36364395
3/30/2017,20728.49,69.17,0.334812569,5914.34,16.79,0.002846945,1035.323899,-6.15741254,-0.591216805
3/31/2017,20663.22,-65.27,-0.31488063,5911.74,-2.6,-0.000439609,1079.667072,44.34317226,4.283024113
4/3/2017,20650.21,-13.01,-0.062962113,5894.68,-17.06,-0.002885783,1151.049006,45.78084657,4.142057852
4/4/2017,20689.24,39.03,0.189005342,5898.61,3.93,0.000666703,1144.315326,-6.73367924,-0.585003697
4/5/2017,20648.15,-41.09,-0.198605652,5864.48,-34.13,-0.005786109,1139.535696,-4.7796302,-0.417684714
4/6/2017,20662.95,14.8,0.071677124,5878.95,14.47,0.002467397,1194.314513,54.77881687,4.807117237
4/7/2017,20656.1,-6.85,-0.033151123,5877.81,-1.14,-0.000193912,1196.948395,2.63388211,0.22053505
4/10/2017,20658.02,1.92,0.009295075,5880.93,3.12,0.00053081,1214.2453,0.69796562,0.057514495
4/11/2017,20651.3,-6.72,-0.032529739,5866.77,-14.16,-0.002407782,1228.6731,14.42780032,1.188211338
4/12/2017,20591.86,-59.44,-0.287826916,5836.16,-30.61,-0.005217522,1220.866103,-7.80699714,-0.635400673
4/13/2017,20453.25,-138.61,-0.673130062,5805.15,-31.01,-0.005313425,1182.268184,-38.59791908,-3.161519432
4/17/2017,20636.92,183.67,0.897999095,5856.79,51.64,0.00889555,1213.701398,22.79520326,1.914105692
4/18/2017,20523.28,-113.64,-0.550663568,5849.47,-7.32,-0.001249831,1235.45977,21.75837257,1.792728641
4/19/2017,20404.49,-118.79,-0.578806117,5863.03,13.56,0.002318159,1230.975272,-4.48449834,-0.362982142
4/20/2017,20578.71,174.22,0.853831681,5916.78,53.75,0.009167615,1269.468781,38.49350849,3.127074066
4/21/2017,20547.76,-30.95,-0.150398154,5910.52,-6.26,-0.001058008,1274.622385,5.15360394,0.405965394
4/24/2017,20763.89,216.13,1.051842147,5983.82,73.3,0.012401616,1285.387669,-2.44855627,-0.190129476
4/25/2017,20996.12,232.23,1.118432047,6025.49,41.67,0.006963779,1304.679175,19.29150602,1.500831733
4/26/2017,20975.09,-21.03,-0.100161363,6025.23,-0.26,-4.32E-05,1333.121036,28.44186166,2.179988936
4/27/2017,20981.33,6.24,0.029749574,6048.94,23.71,0.003935119,1370.371844,37.250808,2.794255509
4/28/2017,20940.51,-40.82,-0.19455392,6047.61,-1.33,-0.000219873,1371.950609,1.57876516,0.115207063
5/1/2017,20913.46,-27.05,-0.129175459,6091.6,43.99,0.007273948,1469.246408,78.21477563,5.622789144
5/2/2017,20949.89,36.43,0.174194036,6095.37,3.77,0.000618885,1494.676269,25.42986081,1.730809799
5/3/2017,20957.9,8.01,0.038234091,6072.55,-22.82,-0.003743825,1551.434242,56.75797301,3.797342219
5/4/2017,20951.47,-6.43,-0.030680555,6075.34,2.79,0.000459445,1565.758635,14.32439268,0.923300021
5/5/2017,21006.94,55.47,0.264754693,6100.76,25.42,0.004184128,1534.377701,-31.38093403,-2.004199966
5/8/2017,21012.28,5.34,0.025420171,6102.66,1.9,0.000311437,1690.543584,116.9334237,7.430901676
5/9/2017,20975.78,-36.5,-0.173707946,6120.59,17.93,0.002938063,1740.507683,49.96409937,2.955504954
5/10/2017,20943.11,-32.67,-0.155751061,6129.14,8.55,0.001396924,1797.559129,57.05144601,3.277862348
5/11/2017,20919.42,-23.69,-0.11311596,6115.96,-13.18,-0.002150383,1843.73608,46.17695082,2.568869645
5/12/2017,20896.61,-22.81,-0.10903744,6121.23,5.27,0.00086168,1710.675878,-133.060202,-7.216879003
5/15/2017,20981.94,85.33,0.408343746,6149.67,28.44,0.004646125,1757.593681,-51.56765775,-2.850362576
5/16/2017,20979.75,-2.19,-0.010437548,6169.87,20.2,0.003284729,1773.486121,15.89243904,0.904215759
5/17/2017,20606.93,-372.82,-1.777046914,6011.24,-158.63,-0.025710428,1840.251338,66.76521757,3.764631524
5/18/2017,20663.02,56.09,0.272189987,6055.13,43.89,0.007301322,1923.314868,83.0635297,4.513705709
5/19/2017,20804.84,141.82,0.686346913,6083.7,28.57,0.004718313,1971.751766,48.43689801,2.518407091
5/22/2017,20894.83,89.99,0.432543581,6133.62,49.92,0.008205533,2110.592887,61.76757825,3.014780128
5/23/2017,20937.91,43.08,0.206175403,6138.71,5.09,0.000829853,2286.323201,175.7303143,8.326111367
5/24/2017,21012.42,74.51,0.355861688,6163.02,24.31,0.003960115,2437.247385,150.9241842,6.601174503
5/25/2017,21082.95,70.53,0.335658625,6205.26,42.24,0.006853783,2300.9092,-136.338185,-5.593941174
5/26/2017,21080.28,-2.67,-0.012664262,6210.19,4.93,0.000794487,2220.764861,-80.14433873,-3.483159558
5/30/2017,21029.47,-50.81,-0.241030954,6203.19,-7,-0.00112718,2159.762905,-110.12028,-4.85136331
5/31/2017,21008.65,-20.82,-0.099003922,6198.52,-4.67,-0.000752838,2267.214268,107.4513626,4.975146223
6/1/2017,21144.18,135.53,0.645115226,6246.83,48.31,0.007793796,2382.415357,115.2010893,5.081173445
6/2/2017,21206.29,62.11,0.293745135,6305.8,58.97,0.009439988,2467.837993,85.42263624,3.585547583
6/5/2017,21184.04,-22.25,-0.1049217,6295.68,-10.12,-0.001604872,2680.218346,167.7614275,6.677186232
6/6/2017,21136.23,-47.81,-0.225688773,6275.06,-20.62,-0.003275262,2867.635172,187.4168261,6.992595447
6/7/2017,21173.69,37.46,0.177231228,6297.38,22.32,0.003556938,2678.861297,-188.7738755,-6.582911149
6/8/2017,21182.53,8.84,0.041749926,6321.76,24.38,0.003871451,2799.70474,120.8434436,4.511000392
6/9/2017,21271.97,89.44,0.422234738,6207.92,-113.84,-0.018007643,2817.858331,18.15359014,0.64841088
6/12/2017,21235.67,-36.3,-0.1706471,6175.46,-32.46,-0.005228804,2610.411563,-346.7982748,-11.72721226
6/13/2017,21328.47,92.8,0.437000575,6220.37,44.91,0.007272333,2692.80354,82.39197657,3.156283006
6/14/2017,21374.56,46.09,0.216096138,6194.89,-25.48,-0.004096219,2438.62324,-254.1802996,-9.439244111
6/15/2017,21359.9,-14.66,-0.068586207,6165.5,-29.39,-0.004744233,2412.736376,-25.88686484,-1.061536051
6/16/2017,21384.28,24.38,0.114139111,6151.76,-13.74,-0.00222853,2469.521451,56.78507561,2.353554917
6/19/2017,21528.99,144.71,0.676712052,6239.01,87.25,0.014182933,2586.79725,80.81089995,3.224714291
6/20/2017,21467.14,-61.85,-0.287287049,6188.03,-50.98,-0.008171168,2702.149515,115.3522655,4.459269683
6/21/2017,21410.03,-57.11,-0.266034507,6233.95,45.92,0.007420779,2632.112991,-70.03652392,-2.59188189
6/22/2017,21397.29,-12.74,-0.059504821,6236.69,2.74,0.000439529,2677.217079,45.10408841,1.713607606
6/23/2017,21394.76,-2.53,-0.011823927,6265.25,28.56,0.004579352,2684.530635,7.3135559,0.273177545
6/26/2017,21409.55,14.79,0.069129076,6247.15,-18.1,-0.002888951,2409.57653,-88.36550076,-3.537532084
6/27/2017,21310.66,-98.89,-0.461896677,6146.62,-100.53,-0.016092138,2534.171313,124.5947834,5.170816609
6/28/2017,21454.61,143.95,0.675483537,6234.41,87.79,0.014282646,2543.617558,9.44624533,0.372754805
6/29/2017,21287.03,-167.58,-0.78109087,6144.35,-90.06,-0.014445633,2509.135476,-34.48208221,-1.355631553
6/30/2017,21349.63,62.6,0.294075782,6140.42,-3.93,-0.000639612,2445.675081,-63.46039528,-2.529173729
7/3/2017,21479.27,129.64,0.607223638,6110.06,-30.36,-0.004944287,2542.890109,53.23312091,2.138170887
7/5/2017,21478.17,-1.1,-0.005121217,6150.86,40.8,0.006677512,2607.498803,13.24149246,0.51041554
7/6/2017,21320.04,-158.13,-0.736235908,6089.46,-61.4,-0.009982344,2599.030591,-8.4682118,-0.324763785
7/7/2017,21414.34,94.3,0.442306862,6153.08,63.62,0.01044756,2494.310895,-104.7196959,-4.029182891
7/10/2017,21408.52,-5.82,-0.02717805,6176.39,23.31,0.003788347,2330.833403,-167.7716845,-6.714613901
7/11/2017,21409.07,0.55,0.002569071,6193.3,16.91,0.002737845,2297.740013,-33.09338968,-1.419809311
7/12/2017,21532.14,123.07,0.574849818,6261.17,67.87,0.010958617,2381.826097,84.08608339,3.659512517
7/13/2017,21553.09,20.95,0.097296414,6274.44,13.27,0.002119412,2339.720859,-42.10523785,-1.767771287
7/14/2017,21637.74,84.65,0.392751109,6312.47,38.03,0.006061099,2212.600546,-127.1203127,-5.433140119
7/17/2017,21629.72,-8.02,-0.037064869,6314.43,1.96,0.000310497,2226.746957,309.5158526,16.14389898
7/18/2017,21574.73,-54.99,-0.254233527,6344.31,29.88,0.004732019,2305.289161,78.54220475,3.527217339
7/19/2017,21640.75,66.02,0.306006147,6385.04,40.73,0.006419926,2258.034992,-47.25416908,-2.049815263
7/20/2017,21611.78,-28.97,-0.133867819,6390,4.96,0.000776816,2857.347762,599.31277,26.54134112
7/21/2017,21580.07,-31.71,-0.146725536,6387.75,-2.25,-0.000352113,2658.803346,-198.5444166,-6.948556251
7/24/2017,21513.17,-66.9,-0.310008262,6410.81,23.06,0.003610035,2767.137633,17.10340609,0.621934299
7/25/2017,21613.43,100.26,0.466040105,6412.17,1.36,0.000212142,2559.589905,-207.547728,-7.500448316
7/26/2017,21711.01,97.58,0.451478548,6422.75,10.58,0.001649987,2527.931534,-31.65837144,-1.23685327
7/27/2017,21796.55,85.54,0.393993647,6382.19,-40.56,-0.006315052,2664.830393,136.898859,5.415449632
7/28/2017,21830.31,33.76,0.154886897,6374.68,-7.51,-0.001176712,2786.944607,122.114214,4.582438503
7/31/2017,21891.12,60.81,0.278557657,6348.12,-26.56,-0.004166484,2868.235069,112.8696564,4.096358901
8/1/2017,21963.92,72.8,0.332554936,6362.94,14.82,0.002334549,2734.137758,-134.0973115,-4.675255279
8/2/2017,22016.24,52.32,0.238208844,6362.65,-0.29,-4.56E-05,2702.171777,-31.96598098,-1.169143028
8/3/2017,22026.1,9.86,0.044785122,6340.34,-22.31,-0.003506401,2792.757445,90.58566823,3.352328265
8/4/2017,22092.81,66.71,0.302867961,6351.56,11.22,0.001769621,2864.825741,72.06829639,2.580542629
8/7/2017,22118.42,25.61,0.115920066,6383.77,32.21,0.005071195,3397.543853,162.7517624,5.031289734
8/8/2017,22085.34,-33.08,-0.149558603,6370.46,-13.31,-0.002084975,3426.48996,28.9461072,0.851971555
8/9/2017,22048.7,-36.64,-0.165901906,6352.33,-18.13,-0.002845948,3349.43849,-77.05146998,-2.248699716
8/10/2017,21844.01,-204.69,-0.928354053,6216.87,-135.46,-0.021324459,3420.144415,70.70592503,2.110978459
8/11/2017,21858.32,14.31,0.06550995,6256.56,39.69,0.006384242,3651.992894,231.8484791,6.778909046
8/14/2017,21993.71,135.39,0.619398014,6340.23,83.67,0.013373164,4324.042812,258.600702,6.360949067
8/15/2017,21998.99,5.28,0.024006864,6333.01,-7.22,-0.00113876,4160.068852,-163.9739599,-3.792144691
8/16/2017,22024.87,25.88,0.117641764,6345.11,12.1,0.001910624,4379.370693,219.3018412,5.271591626
8/17/2017,21750.73,-274.14,-1.244683851,6221.91,-123.2,-0.019416527,4271.187026,-108.1836675,-2.470301673
8/18/2017,21674.51,-76.22,-0.35042502,6216.53,-5.38,-0.000864686,4105.300987,-165.8860389,-3.883839267
8/21/2017,21703.75,29.24,0.134905011,6213.13,-3.4,-0.000546929,3999.608357,-55.93516382,-1.37922731
8/22/2017,21899.89,196.14,0.903714796,6297.48,84.35,0.013576088,4092.770397,93.16204037,2.329279071
8/23/2017,21812.09,-87.8,-0.400915256,6278.41,-19.07,-0.003028195,4145.557828,52.78743121,1.289772601
8/24/2017,21783.4,-28.69,-0.131532558,6271.33,-7.08,-0.001127674,4323.535018,177.9771898,4.29320244
8/25/2017,21813.67,30.27,0.138959024,6265.64,-5.69,-0.000907304,4356.328526,32.793508,0.758488317
8/28/2017,21808.4,-5.27,-0.024159163,6283.02,17.38,0.002773859,4381.277663,48.99829959,1.131005078
8/29/2017,21865.37,56.97,0.261229618,6301.89,18.87,0.003003333,4591.950588,210.6729256,4.808481495
8/30/2017,21892.43,27.06,0.123757339,6368.31,66.42,0.010539695,4577.463111,-14.48747682,-0.315497228
8/31/2017,21948.1,55.67,0.254288811,6428.66,60.35,0.009476612,4732.581592,155.1184803,3.388743427
9/1/2017,21987.56,39.46,0.179787772,6435.33,6.67,0.001037541,4927.712508,195.1309162,4.123138976
9/5/2017,21753.31,-234.25,-1.065375148,6375.57,-59.76,-0.009286237,4415.248352,122.3713149,2.850566503
9/6/2017,21807.64,54.33,0.249755095,6393.31,17.74,0.002782496,4619.852236,204.6038838,4.63402888
9/7/2017,21784.78,-22.86,-0.104825648,6397.87,4.56,0.000713246,4630.503427,10.65119119,0.230552638
9/8/2017,21797.79,13.01,0.059720594,6360.19,-37.68,-0.00588946,4341.646198,-288.8572291,-6.23813876
9/11/2017,22057.37,259.58,1.190854669,6432.26,72.07,0.011331422,4218.009417,-30.960806,-0.728666109
9/12/2017,22118.86,61.49,0.278773036,6454.28,22.02,0.003423369,4160.596535,-57.41288187,-1.361136882
9/13/2017,22158.18,39.32,0.177766847,6460.19,5.91,0.000915671,3864.475953,-296.120582,-7.117262621
9/14/2017,22203.48,45.3,0.204439173,6429.08,-31.11,-0.004815648,3216.276811,-648.1991423,-16.77327405
9/15/2017,22268.34,64.86,0.292116371,6448.47,19.39,0.003015984,3718.038028,501.7612167,15.60068508
9/18/2017,22331.35,63.01,0.282957778,6454.64,6.17,0.000956816,4091.246986,412.764375,11.22105005
9/19/2017,22370.8,39.45,0.176657479,6461.32,6.68,0.001034914,3896.702681,-194.5443048,-4.755134694
9/20/2017,22412.59,41.79,0.186806015,6456.04,-5.28,-0.00081717,3877.730205,-18.9724755,-0.486885376
9/21/2017,22359.23,-53.36,-0.238080472,6422.69,-33.35,-0.005165705,3608.283479,-269.4467261,-6.948568153
9/22/2017,22349.59,-9.64,-0.043114186,6426.92,4.23,0.000658603,3610.452373,2.16889341,0.060108731
9/25/2017,22296.09,-53.5,-0.239377993,6370.59,-56.33,-0.008764696,3924.202695,255.7084271,6.970391894
9/26/2017,22284.32,-11.77,-0.052789525,6380.16,9.57,0.001502216,3878.223753,-45.97894189,-1.171676018
9/27/2017,22340.71,56.39,0.253047883,6453.26,73.1,0.011457393,4200.695728,322.4719744,8.314939902
9/28/2017,22381.2,40.49,0.181238645,6453.45,0.19,2.94E-05,4181.697906,-18.99782209,-0.452254182
9/29/2017,22405.09,23.89,0.106741372,6495.96,42.51,0.006587174,4159.370509,-22.32739695,-0.533931371
10/2/2017,22557.6,152.51,0.680693539,6516.72,20.76,0.003195832,4391.539345,4.70215176,0.107187743
10/3/2017,22641.67,84.07,0.372690357,6531.71,14.99,0.002300237,4311.355223,-80.1841217,-1.825877338
10/4/2017,22661.64,19.97,0.088200208,6534.63,2.92,0.00044705,4218.372491,-92.98273278,-2.156693846
10/5/2017,22775.39,113.75,0.50194955,6585.36,50.73,0.007763255,4312.997433,94.62494262,2.243162329
10/6/2017,22773.67,-1.72,-0.007552011,6590.18,4.82,0.000731927,4360.534056,47.53662281,1.102171368
10/9/2017,22761.07,-12.6,-0.055327051,6579.73,-10.45,-0.001585693,4768.940849,174.2251915,3.791860139
10/10/2017,22830.68,69.61,0.305829208,6587.25,7.52,0.001142904,4764.5207,-4.42014934,-0.092686185
10/11/2017,22872.89,42.21,0.184882798,6603.55,16.3,0.002474477,4815.811179,51.29047924,1.076508687
10/12/2017,22841.01,-31.88,-0.139378977,6591.51,-12.04,-0.001823262,5435.658434,619.8472551,12.87108718
10/13/2017,22871.72,30.71,0.134451147,6605.8,14.29,0.00216794,5630.718573,195.0601388,3.588528257
10/16/2017,22956.96,85.24,0.372687319,6624,18.2,0.002755155,5753.857486,53.58936773,0.940120124
10/17/2017,22997.44,40.48,0.176329967,6623.66,-0.34,-5.13E-05,5598.713314,-155.1441723,-2.696350625
10/18/2017,23157.6,160.16,0.696425341,6624.22,0.56,8.45E-05,5571.864226,-26.84908811,-0.479558188
10/19/2017,23163.04,5.44,0.023491208,6605.07,-19.15,-0.002890906,5692.816916,120.9526897,2.17077597
10/20/2017,23328.63,165.59,0.714888892,6629.05,23.98,0.003630544,5983.558301,290.7413854,5.107162056
10/23/2017,23273.96,-54.67,-0.234347238,6586.83,-42.22,-0.006368937,5903.637786,-87.09802599,-1.453878601
10/24/2017,23441.76,167.8,0.720977436,6598.43,11.6,0.00176109,5513.854275,-389.7835109,-6.6024293
10/25/2017,23329.46,-112.3,-0.479059593,6563.89,-34.54,-0.005234579,5719.676594,205.8223193,3.732821164
10/26/2017,23400.86,71.4,0.306050804,6556.77,-7.12,-0.001084723,5892.352363,172.675769,3.018977841
10/27/2017,23434.19,33.33,0.142430663,6701.26,144.49,0.022036765,5760.026303,-132.3260604,-2.245725514
10/30/2017,23348.74,-85.45,-0.364638163,6698.96,-2.3,-0.000343219,6112.438987,-25.22661752,-0.411013228
10/31/2017,23377.24,28.5,0.122062261,6727.67,28.71,0.00428574,6444.31383,331.8748434,5.429499487
11/1/2017,23435.01,57.77,0.247120704,6716.53,-11.14,-0.001655848,6750.122611,305.8087812,4.745404853
11/2/2017,23516.26,81.25,0.3467035,6714.94,-1.59,-0.000236729,7038.030663,287.9080515,4.26522699
11/3/2017,23539.19,22.93,0.097507002,6764.44,49.5,0.007371622,7172.452443,134.4217801,1.909934561
11/6/2017,23548.42,9.23,0.039211205,6786.44,22,0.003252302,6985.912736,-404.7742942,-5.476815519
11/7/2017,23557.23,8.81,0.037412276,6767.78,-18.66,-0.002749601,7121.12479,135.2120549,1.935495905
11/8/2017,23563.36,6.13,0.026021735,6789.12,21.34,0.003153176,7456.244896,335.1201059,4.705999625
11/9/2017,23461.94,-101.42,-0.430413999,6750.05,-39.07,-0.005754796,7143.96598,-312.2789166,-4.188152628
