Date,BTC Price
1/2/2019,3986.672719
1/3/2019,3881.681608
1/4/2019,3907.868861
1/5/2019,3886.001263
1/6/2019,4109.346349
1/7/2019,4088.569388
1/8/2019,4069.197406
1/9/2019,4051.992973
1/10/2019,3702.153047
1/11/2019,3675.41762
1/12/2019,3677.430505
1/13/2019,3568.62919
1/14/2019,3703.006123
1/15/2019,3617.471966
1/16/2019,3644.50727
1/17/2019,3683.117631
1/18/2019,3646.702188
1/19/2019,3740.966693
1/20/2019,3574.431733
1/21/2019,3569.278466
1/22/2019,3623.813563
1/23/2019,3596.672008
1/24/2019,3631.590832
1/25/2019,3609.369241
1/26/2019,3618.97923
1/27/2019,3584.458365
1/28/2019,3477.522687
1/29/2019,3445.908307
1/30/2019,3499.756504
1/31/2019,3467.400941
2/1/2019,3504.957673
2/2/2019,3544.292953
2/3/2019,3482.659255
2/4/2019,3472.583863
2/5/2019,3486.681567
2/6/2019,3422.442483
2/7/2019,3418.224259
2/8/2019,3674.726085
2/9/2019,3689.364299
2/10/2019,3721.676622
2/11/2019,3647.1167
2/12/2019,3658.947434
2/13/2019,3637.716
2/14/2019,3604.979973
2/15/2019,3633.430299
2/16/2019,3658.071944
2/17/2019,3707.323833
2/18/2019,3928.832183
2/19/2019,3962.285379
2/20/2019,4008.657617
2/21/2019,3978.984307
2/22/2019,4024.814007
2/23/2019,4159.2233
2/24/2019,3801.53772
2/25/2019,3870.826356
2/26/2019,3864.648042
2/27/2019,3862.423798
2/28/2019,3867.141322
3/1/2019,3873.937784
3/2/2019,3886.729275
3/3/2019,3853.771147
3/4/2019,3768.496746
3/5/2019,3905.523978
3/6/2019,3913.51535
3/7/2019,3926.479251
3/8/2019,3920.243027
3/9/2019,3980.998048
3/10/2019,3971.068494
3/11/2019,3914.713242
3/12/2019,3925.583761
3/13/2019,3903.78451
3/14/2019,3910.552033
3/15/2019,3966.46181
3/16/2019,4051.297889
3/17/2019,4038.32783
3/18/2019,4034.656112
3/19/2019,4066.902411
3/20/2019,4096.512532
3/21/2019,4001.351661
3/22/2019,4022.987019
3/23/2019,4034.259349
3/24/2019,4018.867881
3/25/2019,3966.1506
3/26/2019,3980.897673
3/27/2019,4063.539593
3/28/2019,4054.310649
3/29/2019,4135.675333
3/30/2019,4135.122088
3/31/2019,4127.509825
4/1/2019,4165.151899
4/2/2019,4894.685207
4/3/2019,4972.857842
4/4/2019,4938.724682
4/5/2019,5058.280161
4/6/2019,5083.976728
4/7/2019,5217.038242
4/8/2019,5294.317453
4/9/2019,5199.632539
4/10/2019,5310.835108
4/11/2019,5054.561029
4/12/2019,5082.4337
4/13/2019,5088.980465
4/14/2019,5172.643238
4/15/2019,5053.595193
4/16/2019,5204.817867
4/17/2019,5233.326094
4/18/2019,5297.788267
4/19/2019,5299.68295
4/20/2019,5329.244962
4/21/2019,5304.253519
4/22/2019,5387.336888
4/23/2019,5545.186323
4/24/2019,5461.50778
4/25/2019,5214.82526
4/26/2019,5335.599044
4/27/2019,5358.089705
4/28/2019,5339.066611
4/29/2019,5378.474707
4/30/2019,5479.035375
5/1/2019,5493.924425
5/2/2019,5639.092681
5/3/2019,5907.396764
5/4/2019,5917.653172
5/5/2019,5955.613961
5/6/2019,5903.430739
5/7/2019,6015.537223
5/8/2019,6093.367876
5/9/2019,6198.40781
5/10/2019,6389.078029
5/11/2019,7109.678283
5/12/2019,6956.96791
5/13/2019,7782.47631
5/14/2019,7980.266693
5/15/2019,8129.428984
5/16/2019,7876.418265
5/17/2019,7369.834426
5/18/2019,7290.112103
5/19/2019,8148.25936
5/20/2019,7960.080881
5/21/2019,7938.49499
5/22/2019,7688.925445
5/23/2019,7852.314264
5/24/2019,8011.38244
5/25/2019,8049.971337
5/26/2019,8605.887561
5/27/2019,8799.777407
5/28/2019,8728.716897
5/29/2019,8681.813215
5/30/2019,8360.793719
5/31/2019,8507.938048
6/1/2019,8558.242878
6/2/2019,8726.448271
6/3/2019,8204.675435
6/4/2019,7747.565948
6/5/2019,7774.085608
6/6/2019,7799.495988
6/7/2019,7992.901196
6/8/2019,7947.582467
6/9/2019,7677.713931
6/10/2019,8003.008621
6/11/2019,7892.078049
6/12/2019,8170.355397
6/13/2019,8217.197076
6/14/2019,8639.149783
6/15/2019,8835.481001
6/16/2019,9030.324219
6/17/2019,9312.884365
6/18/2019,9087.334948
6/19/2019,9251.508755
6/20/2019,9516.440538
6/21/2019,10127.30948
6/22/2019,10751.41642
6/23/2019,10854.18661
6/24/2019,11011.46662
6/25/2019,11678.25946
6/26/2019,12948.73095
6/27/2019,11598.45986
6/28/2019,12518.17109
6/29/2019,11955.31126
6/30/2019,10890.05719
7/1/2019,10613.41096
7/2/2019,10826.55848
7/3/2019,11857.78186
7/4/2019,11314.32355
7/5/2019,11088.34098
7/6/2019,11365.37149
7/7/2019,11431.342
7/8/2019,12185.51814
7/9/2019,12510.22666
7/10/2019,12159.44497
7/11/2019,11404.58609
7/12/2019,11718.35583
7/13/2019,11360.93158
7/14/2019,10275.51579
7/15/2019,10765.44871
7/16/2019,9657.865944
7/17/2019,9703.527986
7/18/2019,10593.96959
7/19/2019,10503.79971
7/20/2019,10731.88752
7/21/2019,10547.2256
7/22/2019,10313.24396
7/23/2019,9887.093616
7/24/2019,9803.185268
7/25/2019,9914.159601
7/26/2019,9831.474632
7/27/2019,9466.63405
7/28/2019,9527.780599
7/29/2019,9493.967604
7/30/2019,9590.479025
7/31/2019,10084.97211
8/1/2019,10342.59743
8/2/2019,10527.95525
8/3/2019,10796.77172
8/4/2019,10951.20279
8/5/2019,11794.59586
8/6/2019,11512.38071
8/7/2019,11879.66416
8/8/2019,11914.77095
8/9/2019,11851.46871
8/10/2019,11331.74862
8/11/2019,11510.4663
8/12/2019,11371.1
8/13/2019,10901.646
8/14/2019,10137.48898
8/15/2019,10265.32183
8/16/2019,10362.92288
8/17/2019,10254.31135
8/18/2019,10346.74164
8/19/2019,10869.33417
8/20/2019,10753.72881
8/21/2019,10113.57973
8/22/2019,10107.7703
8/23/2019,10388.73147
8/24/2019,10109.78565
8/25/2019,10121.18459
8/26/2019,10359.31633
8/27/2019,10200.2098
8/28/2019,9816.842206
8/29/2019,9505.0428
8/30/2019,9599.250305
8/31/2019,9609.551315
9/1/2019,9720.453764
9/2/2019,10270.20235
9/3/2019,10628.6534
9/4/2019,10530.61274
9/5/2019,10565.34867
9/6/2019,10430.52363
9/7/2019,10488.63368
9/8/2019,10403.82249
9/9/2019,10315.51445
9/10/2019,10132.43219
9/11/2019,10105.85266
9/12/2019,10392.48645
9/13/2019,10351.28452
9/14/2019,10365.42539
9/15/2019,10319.2377
9/16/2019,10260.63929
9/17/2019,10215.39492
9/18/2019,10153.77885
9/19/2019,10188.84507
9/20/2019,10182.27278
9/21/2019,10006.11131
9/22/2019,10026.6903
9/23/2019,9738.003195
9/24/2019,8701.54697
9/25/2019,8428.143481
9/26/2019,8060.781185
9/27/2019,8143.484655
9/28/2019,8194.309551
9/29/2019,8042.612833
9/30/2019,8315.146329
10/1/2019,8333.527573
10/2/2019,8362.966051
10/3/2019,8217.46017
10/4/2019,8160.914887
10/5/2019,8131.978474
10/6/2019,7920.498466
10/7/2019,8209.57987
10/8/2019,8192.181917
10/9/2019,8580.145816
10/10/2019,8575.206587
10/11/2019,8307.388018
10/12/2019,8324.020967
10/13/2019,8325.638291
10/14/2019,8317.47159
10/15/2019,8228.102795
10/16/2019,7992.866656
10/17/2019,8078.682961
10/18/2019,7960.639372
10/19/2019,7988.841519
10/20/2019,8173.311803
10/21/2019,8213.716095
10/22/2019,8119.057981
10/23/2019,7486.383074
10/24/2019,7447.101066
10/25/2019,8564.213624
10/26/2019,9248.413636
10/27/2019,9545.50239
10/28/2019,9295.022346
10/29/2019,9408.291832
10/30/2019,9153.986551
10/31/2019,9197.748189
11/1/2019,9200.891111
11/2/2019,9331.036636
11/3/2019,9206.299868
11/4/2019,9381.099674
11/5/2019,9348.00931
11/6/2019,9338.705803
11/7/2019,9206.827426
11/8/2019,8795.176451
11/9/2019,8720.71383
11/10/2019,8877.311533
11/11/2019,8642.534966
11/12/2019,8688.082499
11/13/2019,8679.515872
11/14/2019,8561.244956
11/15/2019,8477.649316
11/16/2019,8508.708489
11/17/2019,8512.875868
11/18/2019,8272.871342
11/19/2019,8322.34198
11/20/2019,8306.625506
11/21/2019,7815.654266
11/22/2019,7255.489216
11/23/2019,7526.582379
11/24/2019,6854.989538
11/25/2019,7089.009819
11/26/2019,7353.233612
11/27/2019,7664.536266
11/28/2019,7728.529477
11/29/2019,8002.691226
11/30/2019,7777.982402
12/1/2019,7587.035899
12/2/2019,7530.667784
12/3/2019,7535.849886
12/4/2019,7205.453679
12/5/2019,7298.042959
12/6/2019,7466.559307
12/7/2019,7526.913616
12/8/2019,7447.749059
12/9/2019,7298.748567
12/10/2019,7459.526591
12/11/2019,7209.103523
12/12/2019,7206.020327
12/13/2019,7480.081766
12/14/2019,7084.248693
12/15/2019,7047.766873
12/16/2019,7170.169064
12/17/2019,6850.198161
12/18/2019,7320.155469
12/19/2019,7372.817317
12/20/2019,7396.933575
12/21/2019,7360.349427
12/22/2019,7612.285525
12/23/2019,7654.808613
12/24/2019,7344.045933
12/25/2019,7577.637437
12/26/2019,7599.339988
12/27/2019,7257.676202
12/28/2019,7318.822609
12/29/2019,7781.291193
12/30/2019,7642.181421
12/31/2019,7055.977176
1/1/2020,7593.134601
1/2/2020,7402.660214
1/3/2020,7342.039167
1/4/2020,7350.163505
1/5/2020,7549.953196
1/6/2020,8410.985089
1/7/2020,8687.000588
1/8/2020,8164.883411
1/9/2020,7876.96901
1/10/2020,8620.52727
1/11/2020,8347.742031
1/12/2020,8456.71182
1/13/2020,8485.900885
1/14/2020,8871.294873
1/15/2020,8801.34663
1/16/2020,8033.533169
1/17/2020,9161.687984
1/18/2020,9181.108197
1/19/2020,8950.883468
1/20/2020,8637.770886
1/21/2020,9276.616868
1/22/2020,8941.904229
1/23/2020,8658.76405
1/24/2020,8361.766854
1/25/2020,8902.848722
1/26/2020,8831.97447
1/27/2020,9460.363372
1/28/2020,9186.297178
1/29/2020,9685.447619
1/30/2020,9457.251418
1/31/2020,9539.162243
2/1/2020,9562.730775
2/2/2020,9648.619916
2/3/2020,9289.172873
2/4/2020,9796.054002
2/5/2020,10085.55345
2/6/2020,10287.40727
2/7/2020,9796.698848
2/8/2020,9843.364312
2/9/2020,10123.9137
2/10/2020,9939.129583
2/11/2020,10294.14056
2/12/2020,10444.32868
2/13/2020,10355.30984
2/14/2020,10475.47177
2/15/2020,10061.97512
2/16/2020,10045.65762
2/17/2020,9822.378163
2/18/2020,10307.61779
2/19/2020,9890.955229
2/20/2020,9771.796201
2/21/2020,9815.732807
2/22/2020,9806.593665
2/23/2020,10099.62445
2/24/2020,9769.28848
2/25/2020,9431.697222
2/26/2020,8927.804195
2/27/2020,8797.931434
2/28/2020,8695.845486
3/1/2020,8781.557225
3/2/2020,8913.786959
3/3/2020,8842.917169
3/4/2020,8741.095869
3/5/2020,9324.600231
3/6/2020,9325.351757
3/7/2020,9118.380909
3/8/2020,8113.078155
3/9/2020,8028.349882
3/10/2020,7900.136879
3/11/2020,7772.724249
3/12/2020,5111.633264
3/13/2020,5580.841562
3/14/2020,5245.407391
3/15/2020,5411.241695
3/16/2020,5115.791318
3/17/2020,5382.154968
3/18/2020,5386.050759
3/19/2020,6189.373342
3/20/2020,6342.322589
3/21/2020,6227.92147
3/22/2020,5995.288221
3/23/2020,6464.224858
3/24/2020,6725.196265
3/25/2020,6753.276141
3/26/2020,6729.055643
3/27/2020,6450.765297
3/28/2020,6278.888703
3/29/2020,5988.940811
3/30/2020,6471.725738
3/31/2020,6514.816691
4/1/2020,6667.484885
4/2/2020,6971.216475
4/3/2020,6952.431257
4/4/2020,7032.705613
4/5/2020,6956.990078
4/6/2020,7458.2648
4/7/2020,7329.661792
4/8/2020,7483.945116
4/9/2020,7418.097559
4/10/2020,7005.311262
4/11/2020,7025.960493
4/12/2020,7112.177971
4/13/2020,6960.003606
4/14/2020,6947.311604
4/15/2020,6817.55358
4/16/2020,7037.787279
4/17/2020,7039.305369
4/18/2020,7253.687643
4/19/2020,7113.410101
4/20/2020,6849.348318
4/21/2020,6850.560287
4/22/2020,7154.883299
4/23/2020,7498.833986
4/24/2020,7510.302374
4/25/2020,7555.389209
4/26/2020,7680.826841
4/27/2020,7764.518683
4/28/2020,7786.195889
4/29/2020,8653.748789
4/30/2020,8579.322466
5/1/2020,8648.421354
5/2/2020,8791.450703
5/3/2020,8725.256687
5/4/2020,8770.69109
5/5/2020,8959.178883
5/6/2020,9190.122425
5/7/2020,9818.386488
5/8/2020,9780.421236
5/9/2020,9461.49927
5/10/2020,8687.862252
5/11/2020,8652.774031
5/12/2020,8844.675783
5/13/2020,9308.911579
5/14/2020,9742.973715
5/15/2020,9349.212589
5/16/2020,9377.396739
5/17/2020,9692.617425
5/18/2020,9643.48321
5/19/2020,9620.042516
5/20/2020,9390.761003
5/21/2020,8988.87086
5/22/2020,9151.063057
5/23/2020,9186.175115
5/24/2020,8842.825948
5/25/2020,8890.31743
5/26/2020,8801.206543
5/27/2020,9145.716953
5/28/2020,9344.936396
5/29/2020,9197.050405
5/30/2020,9366.863175
5/31/2020,9170.7569
6/1/2020,9535.894405
6/2/2020,9453.845549
6/3/2020,9490.968419
6/4/2020,9564.041765
6/5/2020,9480.349608
6/6/2020,9487.232888
6/7/2020,9476.802717
6/8/2020,9568.229109
6/9/2020,9652.09996
6/10/2020,9755.674576
6/11/2020,9298.682665
6/12/2020,9529.279051
6/13/2020,9507.937111
6/14/2020,9401.501594
6/15/2020,9408.225149
6/16/2020,9693.02937
6/17/2020,9515.866282
6/18/2020,9465.30598
6/19/2020,9424.059877
6/20/2020,9437.246322
6/21/2020,9410.441491
6/22/2020,9650.388841
6/23/2020,9609.541075
6/24/2020,9292.935034
6/25/2020,9303.209574
6/26/2020,9243.689435
6/27/2020,9144.162869
6/28/2020,9216.485666
6/29/2020,9217.025312
6/30/2020,9209.798882
7/1/2020,9273.903291
7/2/2020,9145.458303
7/3/2020,9126.916273
7/4/2020,9162.79133
7/5/2020,9135.45786
7/6/2020,9314.245133
7/7/2020,9295.261862
7/8/2020,9400.277095
7/9/2020,9242.036883
7/10/2020,9059.330636
7/11/2020,9015.732436
7/12/2020,9285.17079
7/13/2020,9207.886239
7/14/2020,9169.800608
7/15/2020,9197.145516
7/16/2020,9161.95149
7/17/2020,9158.621546
7/18/2020,9180.793444
7/19/2020,9200.391283
7/20/2020,9155.026765
7/21/2020,9303.877334
7/22/2020,9428.298336
7/23/2020,9601.605948
7/24/2020,9678.642778
7/25/2020,9699.193192
7/26/2020,9923.112126
7/27/2020,10980.44956
7/28/2020,11088.05658
7/29/2020,11343.79455
7/30/2020,11109.61851
7/31/2020,11353.47823
8/1/2020,11978.74981
8/2/2020,11142.00252
8/3/2020,11361.29968
8/4/2020,11293.27334
8/5/2020,11715.7857
8/6/2020,11776.70798
8/7/2020,11710.71743
8/8/2020,11845.10367
8/9/2020,11793.68071
8/10/2020,12021.63597
8/11/2020,11557.42356
8/12/2020,11642.38732
8/13/2020,11743.09567
8/14/2020,11812.8112
8/15/2020,11849.90315
8/16/2020,12038.96917
8/17/2020,12177.52606
8/18/2020,11879.99801
8/19/2020,11792.60112
8/20/2020,11865.14662
8/21/2020,11600.74234
8/22/2020,11731.48096
8/23/2020,11713.44365
8/24/2020,11776.96704
8/25/2020,11359.0263
8/26/2020,11471.67308
8/27/2020,11347.94778
8/28/2020,11538.33486
8/29/2020,11482.71093
8/30/2020,11685.52029
8/31/2020,11670.62656
9/1/2020,11970.72527
9/2/2020,11369.65175
9/3/2020,10288.99942
9/4/2020,10495.38436
9/5/2020,10188.4172
9/6/2020,10263.00213
9/7/2020,10369.69754
9/8/2020,10194.672
9/9/2020,10264.65201
9/10/2020,10408.17722
9/11/2020,10422.24255
9/12/2020,10467.73826
9/13/2020,10367.46539
9/14/2020,10688.95501
9/15/2020,10838.76381
9/16/2020,11018.15277
9/17/2020,10908.45765
9/18/2020,11088.31256
9/19/2020,11087.10178
9/20/2020,10894.30971
9/21/2020,10477.8453
9/22/2020,10598.45127
9/23/2020,10354.43068
9/24/2020,10932.41742
9/25/2020,10742.7571
9/26/2020,10790.0704
9/27/2020,10801.08174
9/28/2020,10735.16977
9/29/2020,10827.48783
9/30/2020,10784.41102
10/1/2020,10633.16796
10/2/2020,10666.21663
10/3/2020,10583.8201
10/4/2020,10930.64823
10/5/2020,10891.8527
10/6/2020,10777.93779
10/7/2020,10693.81771
10/8/2020,10941.21297
10/9/2020,11039.80112
10/10/2020,11223.62856
10/11/2020,11353.33602
10/12/2020,11544.84492
10/13/2020,11513.24922
10/14/2020,11572.51541
10/15/2020,11530.07267
10/16/2020,11367.14202
10/17/2020,11395.47711
10/18/2020,11612.78053
10/19/2020,11944.73492
10/20/2020,11967.63346
10/21/2020,12774.13965
10/22/2020,12992.81469
10/23/2020,13054.00909
10/24/2020,13137.69952
10/25/2020,13215.29627
10/26/2020,13234.82684
10/27/2020,13697.68692
10/28/2020,13353.59883
10/29/2020,13544.34025
10/30/2020,13636.35028
10/31/2020,13893.46573
11/1/2020,13672.47167
11/2/2020,13587.55175
11/3/2020,13997.26986
11/4/2020,14384.86835
11/5/2020,15532.46926
11/6/2020,15551.75542
11/7/2020,15000.66458
11/8/2020,15640.93645
11/9/2020,15304.4918
11/10/2020,15328.95815
11/11/2020,15756.51569
11/12/2020,16293.70501
11/13/2020,16307.00175
11/14/2020,16087.95617
11/15/2020,16012.7598
11/16/2020,16983.78669
11/17/2020,17655.95965
11/18/2020,17855.73193
11/19/2020,17920.15768
11/20/2020,18680.64837
11/21/2020,18742.333
11/22/2020,18438.09413
11/23/2020,18560.15968
11/24/2020,19171.7722
11/25/2020,18542.80425
11/26/2020,17111.87031
11/27/2020,16948.69021
11/28/2020,17694.83184
11/29/2020,18237.22198
11/30/2020,19531.16868
12/1/2020,19109.43172
12/2/2020,19075.539
12/3/2020,19396.90996
12/4/2020,18804.90762
12/5/2020,19471.59309
12/6/2020,19356.78456
12/7/2020,19229.94358
12/8/2020,18494.30714
12/9/2020,18544.84656
12/10/2020,18228.84204
12/11/2020,17995.51426
12/12/2020,18709.53682
12/13/2020,19150.5022
12/14/2020,19232.25219
12/15/2020,19541.17168
12/16/2020,21453.98069
12/17/2020,22710.03845
12/18/2020,23009.45894
12/19/2020,23921.33639
12/20/2020,23581.0565
12/21/2020,22768.80523
12/22/2020,23758.26466
12/23/2020,23269.0056
12/24/2020,23704.46302
12/25/2020,24626.51322
12/26/2020,26408.75473
12/27/2020,26801.59386
12/28/2020,26918.34898
12/29/2020,27154.96851
12/30/2020,28581.15611
12/31/2020,28986.00604
1/1/2021,29602.67126
1/2/2021,31732.66806
1/3/2021,32036.86464
1/4/2021,32006.14351
1/5/2021,33662.25677
1/6/2021,36653.40711
1/7/2021,39449.01926
1/8/2021,40694.50694
1/9/2021,40346.05998
1/10/2021,37596.03049
1/11/2021,34965.46813
1/12/2021,34635.92296
1/13/2021,37021.97319
1/14/2021,40069.04236
1/15/2021,36777.26313
1/16/2021,36195.48304
1/17/2021,35821.97124
1/18/2021,36625.32989
1/19/2021,36045.96013
1/20/2021,35134.15908
1/21/2021,31015.4552
1/22/2021,32861.49332
1/23/2021,32067.99236
1/24/2021,32365.74421
1/25/2021,32519.16745
1/26/2021,32300.22243
1/27/2021,30473.42173
1/28/2021,33569.64972
1/29/2021,34557.16103
1/30/2021,34241.92632
1/31/2021,33099.05749
