Date, Close,NDAQ_Change,NDAQ_pct_Change
2017-07-31,6348.12,-26.56,-0.004166484
2017-08-01,6362.94,14.82,0.002334549
2017-08-02,6362.65,-0.29,-4.55764E-05
2017-08-03,6340.34,-22.31,-0.003506401
2017-08-04,6351.56,11.22,0.001769621
2017-08-07,6383.77,32.21,0.005071195
2017-08-08,6370.46,-13.31,-0.002084975
2017-08-09,6352.33,-18.13,-0.002845948
2017-08-10,6216.87,-135.46,-0.021324459
2017-08-11,6256.56,39.69,0.006384242
2017-08-14,6340.23,83.67,0.013373164
2017-08-15,6333.01,-7.22,-0.00113876
2017-08-16,6345.11,12.1,0.001910624
2017-08-17,6221.91,-123.2,-0.019416527
2017-08-18,6216.53,-5.38,-0.000864686
2017-08-21,6213.13,-3.4,-0.000546929
2017-08-22,6297.48,84.35,0.013576088
2017-08-23,6278.41,-19.07,-0.003028195
2017-08-24,6271.33,-7.08,-0.001127674
2017-08-25,6265.64,-5.69,-0.000907304
2017-08-28,6283.02,17.38,0.002773859
2017-08-29,6301.89,18.87,0.003003333
2017-08-30,6368.31,66.42,0.010539695
2017-08-31,6428.66,60.35,0.009476612
2017-09-01,6435.33,6.67,0.001037541
2017-09-05,6375.57,-59.76,-0.009286237
2017-09-06,6393.31,17.74,0.002782496
2017-09-07,6397.87,4.56,0.000713246
2017-09-08,6360.19,-37.68,-0.00588946
2017-09-11,6432.26,72.07,0.011331422
2017-09-12,6454.28,22.02,0.003423369
2017-09-13,6460.19,5.91,0.000915671
2017-09-14,6429.08,-31.11,-0.004815648
2017-09-15,6448.47,19.39,0.003015984
2017-09-18,6454.64,6.17,0.000956816
2017-09-19,6461.32,6.68,0.001034914
2017-09-20,6456.04,-5.28,-0.00081717
2017-09-21,6422.69,-33.35,-0.005165705
2017-09-22,6426.92,4.23,0.000658603
2017-09-25,6370.59,-56.33,-0.008764696
2017-09-26,6380.16,9.57,0.001502216
2017-09-27,6453.26,73.1,0.011457393
2017-09-28,6453.45,0.19,2.94425E-05
2017-09-29,6495.96,42.51,0.006587174
2017-10-02,6516.72,20.76,0.003195832
2017-10-03,6531.71,14.99,0.002300237
2017-10-04,6534.63,2.92,0.00044705
2017-10-05,6585.36,50.73,0.007763255
2017-10-06,6590.18,4.82,0.000731927
2017-10-09,6579.73,-10.45,-0.001585693
2017-10-10,6587.25,7.52,0.001142904
2017-10-11,6603.55,16.3,0.002474477
2017-10-12,6591.51,-12.04,-0.001823262
2017-10-13,6605.8,14.29,0.00216794
2017-10-16,6624,18.2,0.002755155
2017-10-17,6623.66,-0.34,-5.13285E-05
2017-10-18,6624.22,0.56,8.45454E-05
2017-10-19,6605.07,-19.15,-0.002890906
2017-10-20,6629.05,23.98,0.003630544
2017-10-23,6586.83,-42.22,-0.006368937
2017-10-24,6598.43,11.6,0.00176109
2017-10-25,6563.89,-34.54,-0.005234579
2017-10-26,6556.77,-7.12,-0.001084723
2017-10-27,6701.26,144.49,0.022036765
2017-10-30,6698.96,-2.3,-0.000343219
2017-10-31,6727.67,28.71,0.00428574
2017-11-01,6716.53,-11.14,-0.001655848
2017-11-02,6714.94,-1.59,-0.000236729
2017-11-03,6764.44,49.5,0.007371622
2017-11-06,6786.44,22,0.003252302
2017-11-07,6767.78,-18.66,-0.002749601
2017-11-08,6789.12,21.34,0.003153176
2017-11-09,6750.05,-39.07,-0.005754796
2017-11-10,6750.94,0.89,0.000131851
2017-11-13,6757.6,6.66,0.000986529
2017-11-14,6737.87,-19.73,-0.002919676
2017-11-15,6706.21,-31.66,-0.004698814
2017-11-16,6793.29,87.08,0.01298498
2017-11-17,6782.79,-10.5,-0.001545643
2017-11-20,6790.71,7.92,0.001167661
2017-11-21,6862.48,71.77,0.010568851
2017-11-22,6867.36,4.88,0.000711113
2017-11-24,6889.16,21.8,0.003174437
2017-11-27,6878.52,-10.64,-0.001544455
2017-11-28,6912.36,33.84,0.004919663
2017-11-29,6824.39,-87.97,-0.012726478
2017-11-30,6873.97,49.58,0.007265118
2017-12-01,6847.59,-26.38,-0.003837666
2017-12-04,6775.37,-72.22,-0.010546776
2017-12-05,6762.21,-13.16,-0.001942329
2017-12-06,6776.38,14.17,0.002095469
2017-12-07,6812.84,36.46,0.005380454
2017-12-08,6840.08,27.24,0.003998333
2017-12-11,6875.08,35,0.005116899
2017-12-12,6862.32,-12.76,-0.001855978
