Date, DJIA_Close,DJIA_Change,DJIA_pct_Change, Close,NDAQ_Change,NDAQ_pct_Change
2015-04-08,17902.51,27.09,0.151548887,4950.82,40.59,0.008266415
2015-04-09,17958.73,56.22,0.314034177,4974.56,23.74,0.004795165
2015-04-10,18057.65,98.92,0.55081846,4995.98,21.42,0.004305908
2015-04-13,17977.04,-80.61,-0.446403602,4988.25,-7.73,-0.001547244
2015-04-14,18036.7,59.66,0.33186776,4977.29,-10.96,-0.002197163
2015-04-15,18112.61,75.91,0.420864127,5011.02,33.73,0.00677678
2015-04-16,18105.77,-6.84,-0.037763746,5007.79,-3.23,-0.000644579
2015-04-17,17826.3,-279.47,-1.543541092,4931.81,-75.98,-0.015172361
2015-04-20,18034.93,208.63,1.170349428,4994.6,62.79,0.012731634
2015-04-21,17949.59,-85.34,-0.473192854,5014.1,19.5,0.003904217
2015-04-22,18038.27,88.68,0.494050282,5035.17,21.07,0.00420215
2015-04-23,18058.69,20.42,0.113203761,5056.06,20.89,0.004148817
2015-04-24,18080.14,21.45,0.11877938,5092.08,36.02,0.007124124
2015-04-27,18037.97,-42.17,-0.233239344,5060.25,-31.83,-0.006250884
2015-04-28,18110.14,72.17,0.400100455,5055.42,-4.83,-0.000954498
2015-04-29,18035.53,-74.61,-0.411979145,5023.64,-31.78,-0.006286322
2015-04-30,17840.52,-195.01,-1.081254612,4941.42,-82.22,-0.016366619
2015-05-01,18024.06,183.54,1.028781672,5005.39,63.97,0.012945671
2015-05-04,18070.4,46.34,0.257100786,5016.93,11.54,0.002305515
2015-05-05,17928.2,-142.2,-0.78692226,4939.33,-77.6,-0.015467627
2015-05-06,17841.98,-86.22,-0.48091833,4919.64,-19.69,-0.003986371
2015-05-07,17924.06,82.08,0.460038628,4945.54,25.9,0.005264613
2015-05-08,18191.11,267.05,1.48989682,5003.55,58.01,0.011729761
2015-05-11,18105.17,-85.94,-0.472428565,4993.57,-9.98,-0.001994584
2015-05-12,18068.23,-36.94,-0.20403012,4976.19,-17.38,-0.003480476
2015-05-13,18060.49,-7.74,-0.042837622,4981.69,5.5,0.001105263
2015-05-14,18252.24,191.75,1.061709843,5050.8,69.11,0.013872802
2015-05-15,18272.56,20.32,0.111328801,5048.29,-2.51,-0.000496951
2015-05-18,18298.88,26.32,0.14404112,5078.44,30.15,0.005972319
2015-05-19,18312.39,13.51,0.073829655,5070.03,-8.41,-0.00165602
2015-05-20,18285.4,-26.99,-0.147386551,5071.74,1.71,0.000337276
2015-05-21,18285.74,0.34,0.001859407,5090.79,19.05,0.003756107
2015-05-22,18232.02,-53.72,-0.293780837,5089.36,-1.43,-0.000280899
2015-05-26,18041.54,-190.48,-1.044755326,5032.75,-56.61,-0.011123206
2015-05-27,18162.99,121.45,0.673168698,5106.59,73.84,0.014671899
2015-05-28,18126.12,-36.87,-0.202995212,5097.98,-8.61,-0.001686057
2015-05-29,18010.68,-115.44,-0.636870991,5070.03,-27.95,-0.005482564
2015-06-01,18040.37,29.69,0.164846635,5082.93,12.9,0.002544364
2015-06-02,18011.94,-28.43,-0.157591003,5076.52,-6.41,-0.001261084
2015-06-03,18076.27,64.33,0.357151978,5099.23,22.71,0.004473537
2015-06-04,17905.58,-170.69,-0.944276668,5059.12,-40.11,-0.007865893
2015-06-05,17849.46,-56.12,-0.31342185,5068.46,9.34,0.001846171
2015-06-08,17766.55,-82.91,-0.464495845,5021.63,-46.83,-0.009239493
2015-06-09,17764.04,-2.51,-0.014127673,5013.87,-7.76,-0.001545315
2015-06-10,18000.4,236.36,1.330553185,5076.69,62.82,0.012529244
2015-06-11,18039.37,38.97,0.216495189,5082.51,5.82,0.001146416
2015-06-12,17898.84,-140.53,-0.779018336,5051.1,-31.41,-0.006180017
2015-06-15,17791.17,-107.67,-0.601547363,5029.97,-21.13,-0.004183247
2015-06-16,17904.48,113.31,0.636888974,5055.55,25.58,0.005085517
2015-06-17,17935.74,31.26,0.174593174,5064.88,9.33,0.001845497
2015-06-18,18115.84,180.1,1.004140337,5132.95,68.07,0.013439608
2015-06-19,18015.95,-99.89,-0.551395905,5117,-15.95,-0.003107375
2015-06-22,18119.78,103.83,0.576322647,5153.97,36.97,0.007224936
2015-06-23,18144.07,24.29,0.1340524,5160.09,6.12,0.001187434
2015-06-24,17966.07,-178,-0.98103678,5122.41,-37.68,-0.007302198
2015-06-25,17890.36,-75.71,-0.42140546,5112.19,-10.22,-0.001995155
2015-06-26,17946.68,56.32,0.31480641,5080.51,-31.68,-0.006196953
2015-06-29,17596.35,-350.33,-1.952060214,4958.47,-122.04,-0.02402121
2015-06-30,17619.51,23.16,0.131618205,4986.87,28.4,0.005727573
2015-07-01,17757.91,138.4,0.7854929,5013.12,26.25,0.005263823
2015-07-02,17730.11,-27.8,-0.156549954,5009.21,-3.91,-0.000779953
2015-07-06,17683.58,-46.53,-0.26243492,4991.94,-17.27,-0.003447649
2015-07-07,17776.91,93.33,0.527777746,4997.46,5.52,0.001105783
2015-07-08,17515.42,-261.49,-1.470953051,4909.76,-87.7,-0.017548915
2015-07-09,17548.62,33.2,0.189547267,4922.4,12.64,0.002574464
2015-07-10,17760.41,211.79,1.206875526,4997.7,75.3,0.015297416
2015-07-13,17977.68,217.27,1.223338876,5071.51,73.81,0.014768794
2015-07-14,18053.58,75.9,0.422190182,5104.89,33.38,0.006581866
2015-07-15,18050.17,-3.41,-0.018888221,5098.94,-5.95,-0.001165549
2015-07-16,18120.25,70.08,0.388251191,5163.18,64.24,0.012598697
2015-07-17,18086.45,-33.8,-0.186531643,5210.14,46.96,0.00909517
2015-07-20,18100.41,13.96,0.077184854,5218.86,8.72,0.001673659
2015-07-21,17919.29,-181.12,-1.000640317,5208.12,-10.74,-0.002057921
2015-07-22,17851.04,-68.25,-0.380874465,5171.77,-36.35,-0.006979486
2015-07-23,17731.92,-119.12,-0.667300056,5146.41,-25.36,-0.004903544
2015-07-24,17568.53,-163.39,-0.921445619,5088.63,-57.78,-0.011227244
2015-07-27,17440.59,-127.94,-0.72823395,5039.78,-48.85,-0.009599833
2015-07-28,17630.27,189.68,1.087577886,5089.21,49.43,0.009807968
2015-07-29,17751.39,121.12,0.687000256,5111.73,22.52,0.004425048
2015-07-30,17745.98,-5.41,-0.030476487,5128.78,17.05,0.003335466
2015-07-31,17689.86,-56.12,-0.316240636,5128.28,-0.5,-9.74891E-05
2015-08-03,17598.2,-91.66,-0.518149946,5115.38,-12.9,-0.002515463
2015-08-04,17550.69,-47.51,-0.269970792,5105.55,-9.83,-0.001921656
2015-08-05,17540.47,-10.22,-0.058231329,5139.94,34.39,0.006735807
2015-08-06,17419.75,-120.72,-0.688236974,5056.44,-83.5,-0.016245326
2015-08-07,17373.38,-46.37,-0.26619211,5043.54,-12.9,-0.002551202
2015-08-10,17615.17,241.79,1.391726883,5101.8,58.26,0.01155141
2015-08-11,17402.84,-212.33,-1.205381498,5036.79,-65.01,-0.012742561
2015-08-12,17402.51,-0.33,-0.001896242,5044.39,7.6,0.001508898
2015-08-13,17408.25,5.74,0.032983748,5033.56,-10.83,-0.002146939
2015-08-14,17477.4,69.15,0.397225453,5048.24,14.68,0.002916425
2015-08-17,17545.18,67.78,0.387815121,5091.7,43.46,0.008608941
2015-08-18,17511.34,-33.84,-0.192873484,5059.35,-32.35,-0.006353477
2015-08-19,17348.73,-162.61,-0.928598268,5019.05,-40.3,-0.00796545
2015-08-20,16990.69,-358.04,-2.06378219,4877.49,-141.56,-0.028204541
2015-08-21,16459.75,-530.94,-3.124887806,4706.04,-171.45,-0.035151277
2015-08-24,15871.35,-588.4,-3.574780905,4526.25,-179.79,-0.038204095
2015-08-25,15666.44,-204.91,-1.291068498,4506.49,-19.76,-0.004365645
2015-08-26,16285.51,619.07,3.95156781,4697.54,191.05,0.042394413
2015-08-27,16654.77,369.26,2.267414407,4812.71,115.17,0.024517088
2015-08-28,16643.01,-11.76,-0.070610402,4828.32,15.61,0.003243495
2015-08-31,16528.03,-114.98,-0.690860608,4776.51,-51.81,-0.01073044
2015-09-01,16058.35,-469.68,-2.841717978,4636.1,-140.41,-0.02939594
2015-09-02,16351.38,293.03,1.824782745,4749.98,113.88,0.02456375
2015-09-03,16374.76,23.38,0.142984873,4733.5,-16.48,-0.003469488
2015-09-04,16102.38,-272.38,-1.663413693,4683.92,-49.58,-0.010474279
2015-09-08,16492.68,390.3,2.423865292,4811.93,128.01,0.027329673
2015-09-09,16253.57,-239.11,-1.449794697,4756.53,-55.4,-0.011513052
2015-09-10,16330.4,76.83,0.472696152,4796.25,39.72,0.008350625
2015-09-11,16433.09,102.69,0.628827218,4822.34,26.09,0.005439666
2015-09-14,16370.96,-62.13,-0.378078621,4805.76,-16.58,-0.003438165
2015-09-15,16599.85,228.89,1.398146474,4860.52,54.76,0.01139466
2015-09-16,16739.95,140.1,0.84398353,4889.24,28.72,0.005908833
2015-09-17,16674.74,-65.21,-0.389547161,4893.95,4.71,0.00096334
2015-09-18,16384.58,-290.16,-1.740117087,4827.23,-66.72,-0.013633159
2015-09-21,16510.19,125.61,0.766635458,4828.95,1.72,0.000356312
2015-09-22,16330.47,-179.72,-1.088539865,4756.72,-72.23,-0.014957703
2015-09-23,16279.89,-50.58,-0.309727767,4752.74,-3.98,-0.000836711
2015-09-24,16201.32,-78.57,-0.482619969,4734.48,-18.26,-0.003841994
2015-09-25,16314.67,113.35,0.699634351,4686.5,-47.98,-0.010134165
2015-09-28,16001.89,-312.78,-1.917170252,4543.97,-142.53,-0.030412888
2015-09-29,16049.13,47.24,0.295215128,4517.32,-26.65,-0.005864915
2015-09-30,16284.7,235.57,1.46780542,4620.16,102.84,0.022765711
2015-10-01,16272.01,-12.69,-0.077925906,4627.08,6.92,0.001497784
2015-10-02,16472.37,200.36,1.231316844,4707.78,80.7,0.017440805
2015-10-05,16776.43,304.06,1.845878887,4781.26,73.48,0.015608206
2015-10-06,16790.19,13.76,0.082019834,4748.36,-32.9,-0.006881031
2015-10-07,16912.29,122.1,0.727210353,4791.15,42.79,0.009011532
2015-10-08,17050.75,138.46,0.818694571,4810.79,19.64,0.004099225
2015-10-09,17084.49,33.74,0.197879859,4830.47,19.68,0.004090804
2015-10-12,17131.86,47.37,0.277269032,4838.64,8.17,0.001691347
2015-10-13,17081.89,-49.97,-0.291678779,4796.61,-42.03,-0.008686325
2015-10-14,16924.75,-157.14,-0.919921625,4782.85,-13.76,-0.002868693
2015-10-15,17141.75,217,1.28214597,4870.1,87.25,0.018242261
2015-10-16,17215.97,74.22,0.432977963,4886.69,16.59,0.003406501
2015-10-19,17230.54,14.57,0.084630724,4905.47,18.78,0.003843092
2015-10-20,17217.11,-13.43,-0.077943001,4880.97,-24.5,-0.004994425
2015-10-21,17168.61,-48.5,-0.281696522,4840.12,-40.85,-0.008369238
2015-10-22,17489.16,320.55,1.867070194,4920.05,79.93,0.016514053
2015-10-23,17646.7,157.54,0.900786544,5031.86,111.81,0.022725379
2015-10-26,17623.05,-23.65,-0.134019392,5034.7,2.84,0.000564404
2015-10-27,17581.43,-41.62,-0.236167973,5030.15,-4.55,-0.000903728
2015-10-28,17779.52,198.09,1.12670016,5095.69,65.54,0.013029433
2015-10-29,17755.8,-23.72,-0.133411926,5074.27,-21.42,-0.004203552
2015-10-30,17663.54,-92.26,-0.519604862,5053.75,-20.52,-0.004043931
2015-11-02,17828.76,165.22,0.935373091,5127.15,73.4,0.014523868
2015-11-03,17918.15,89.39,0.501380915,5145.13,17.98,0.003506822
2015-11-04,17867.58,-50.57,-0.282227797,5142.48,-2.65,-0.00051505
2015-11-05,17863.43,-4.15,-0.023226425,5127.74,-14.74,-0.002866321
2015-11-06,17910.33,46.9,0.262547562,5147.12,19.38,0.003779443
2015-11-09,17730.48,-179.85,-1.004169102,5095.3,-51.82,-0.010067766
2015-11-10,17758.21,27.73,0.156397345,5083.24,-12.06,-0.002366887
2015-11-11,17702.22,-55.99,-0.315290787,5067.02,-16.22,-0.003190878
2015-11-12,17448.07,-254.15,-1.435695636,5005.08,-61.94,-0.012224148
2015-11-13,17245.24,-202.83,-1.162478142,4927.88,-77.2,-0.015424329
2015-11-16,17483.01,237.77,1.378757269,4984.62,56.74,0.011514079
2015-11-17,17489.5,6.49,0.037121754,4986.01,1.39,0.000278858
2015-11-18,17737.16,247.66,1.41604963,5075.2,89.19,0.017888051
2015-11-19,17732.75,-4.41,-0.024863056,5073.64,-1.56,-0.000307377
2015-11-20,17823.81,91.06,0.513513132,5104.92,31.28,0.006165199
2015-11-23,17792.68,-31.13,-0.174654016,5102.48,-2.44,-0.00047797
2015-11-24,17812.19,19.51,0.109651834,5102.81,0.33,6.46744E-05
2015-11-25,17813.39,1.2,0.006736959,5116.14,13.33,0.002612286
2015-11-27,17798.49,-14.9,-0.083644943,5127.52,11.38,0.002224333
2015-11-30,17719.92,-78.57,-0.441441943,5108.67,-18.85,-0.003676241
2015-12-01,17888.35,168.43,0.950512192,5156.31,47.64,0.009325323
2015-12-02,17729.68,-158.67,-0.887001876,5123.22,-33.09,-0.00641738
2015-12-03,17477.67,-252.01,-1.421401853,5037.53,-85.69,-0.016725809
2015-12-04,17847.63,369.96,2.116758126,5142.27,104.74,0.020791936
2015-12-07,17730.51,-117.12,-0.656221582,5101.81,-40.46,-0.00786812
2015-12-08,17568,-162.51,-0.9165557,5098.24,-3.57,-0.000699752
2015-12-09,17492.3,-75.7,-0.430897086,5022.87,-75.37,-0.014783533
2015-12-10,17574.75,82.45,0.471350251,5045.17,22.3,0.004439693
2015-12-11,17265.21,-309.54,-1.761276832,4933.47,-111.7,-0.022139987
2015-12-14,17368.5,103.29,0.598255104,4952.23,18.76,0.003802597
2015-12-15,17524.91,156.41,0.900538331,4995.36,43.13,0.008709208
2015-12-16,17749.09,224.18,1.279207711,5071.13,75.77,0.015168076
2015-12-17,17495.84,-253.25,-1.426833714,5002.55,-68.58,-0.013523613
2015-12-18,17128.55,-367.29,-2.099299033,4923.08,-79.47,-0.015885898
2015-12-21,17251.62,123.07,0.718507988,4968.92,45.84,0.009311244
2015-12-22,17417.27,165.65,0.96019968,5001.11,32.19,0.006478269
2015-12-23,17602.61,185.34,1.064116248,5045.93,44.82,0.00896201
2015-12-24,17552.17,-50.44,-0.286548415,5048.49,2.56,0.00050734
2015-12-28,17528.27,-23.9,-0.1361655,5040.99,-7.5,-0.001485593
2015-12-29,17720.98,192.71,1.099423959,5107.94,66.95,0.013281121
2015-12-30,17603.87,-117.11,-0.660855099,5065.85,-42.09,-0.008240112
2015-12-31,17425.03,-178.84,-1.015912978,5007.41,-58.44,-0.01153607
2016-01-04,17148.94,-276.09,-1.584444905,4903.09,-104.32,-0.020833125
2016-01-05,17158.66,9.72,0.056679888,4891.43,-11.66,-0.002378092
2016-01-06,16906.51,-252.15,-1.469520347,4835.76,-55.67,-0.01138113
2016-01-07,16514.1,-392.41,-2.321058574,4689.43,-146.33,-0.03025998
2016-01-08,16346.45,-167.65,-1.015193077,4643.63,-45.8,-0.009766645
2016-01-11,16398.57,52.12,0.318845988,4637.99,-5.64,-0.001214567
2016-01-12,16516.22,117.65,0.717440606,4685.92,47.93,0.010334218
2016-01-13,16151.41,-364.81,-2.208798381,4526.06,-159.86,-0.034114966
2016-01-14,16379.05,227.64,1.409412553,4615,88.94,0.019650645
2016-01-15,15988.08,-390.97,-2.387012678,4488.42,-126.58,-0.027427952
2016-01-19,16016.02,27.94,0.174755193,4476.95,-11.47,-0.002555465
2016-01-20,15766.74,-249.28,-1.556441613,4471.69,-5.26,-0.001174907
2016-01-21,15882.68,115.94,0.735345417,4472.06,0.37,8.27428E-05
2016-01-22,16093.51,210.83,1.327420813,4591.18,119.12,0.026636494
2016-01-25,15885.22,-208.29,-1.294248427,4518.49,-72.69,-0.015832531
2016-01-26,16167.23,282.01,1.775298044,4567.67,49.18,0.010884167
2016-01-27,15944.46,-222.77,-1.377910749,4468.17,-99.5,-0.021783535
2016-01-28,16069.64,125.18,0.785100279,4506.68,38.51,0.008618741
2016-01-29,16466.3,396.66,2.46838137,4613.95,107.27,0.023802444
2016-02-01,16449.18,-17.12,-0.103969926,4620.37,6.42,0.001391433
2016-02-02,16153.54,-295.64,-1.797293239,4516.95,-103.42,-0.022383489
2016-02-03,16336.66,183.12,1.133621485,4504.24,-12.71,-0.002813846
2016-02-04,16416.58,79.92,0.489206484,4509.56,5.32,0.001181109
2016-02-05,16204.97,-211.61,-1.289001729,4363.14,-146.42,-0.0324688
2016-02-08,16027.05,-177.92,-1.097934769,4283.75,-79.39,-0.018195611
2016-02-09,16014.38,-12.67,-0.07905385,4268.76,-14.99,-0.00349927
2016-02-10,15914.74,-99.64,-0.622190806,4283.59,14.83,0.003474077
2016-02-11,15660.18,-254.56,-1.599523461,4266.84,-16.75,-0.003910272
2016-02-12,15973.84,313.66,2.002914398,4337.51,70.67,0.016562608
2016-02-16,16196.41,222.57,1.393340612,4435.96,98.45,0.022697354
2016-02-17,16453.83,257.42,1.589364557,4534.06,98.1,0.022114717
2016-02-18,16413.43,-40.4,-0.245535538,4487.54,-46.52,-0.01026012
2016-02-19,16391.99,-21.44,-0.130624738,4504.43,16.89,0.003763755
2016-02-22,16620.66,228.67,1.395010612,4570.61,66.18,0.014692203
2016-02-23,16431.78,-188.88,-1.136416965,4503.58,-67.03,-0.014665439
2016-02-24,16484.99,53.21,0.323823712,4542.61,39.03,0.008666439
2016-02-25,16697.29,212.3,1.287838209,4582.2,39.59,0.008715254
2016-02-26,16639.97,-57.32,-0.34328924,4590.47,8.27,0.00180481
2016-02-29,16516.5,-123.47,-0.742008549,4557.95,-32.52,-0.007084242
2016-03-01,16865.08,348.58,2.110495565,4689.6,131.65,0.028883599
2016-03-02,16899.32,34.24,0.203023051,4703.42,13.82,0.002946946
2016-03-03,16943.9,44.58,0.263797597,4707.42,4,0.000850445
2016-03-04,17006.77,62.87,0.371047988,4717.02,9.6,0.002039334
2016-03-07,17073.95,67.18,0.39501916,4708.25,-8.77,-0.001859225
2016-03-08,16964.1,-109.85,-0.643377777,4648.82,-59.43,-0.012622524
2016-03-09,17000.36,36.26,0.213745498,4674.38,25.56,0.005498169
2016-03-10,16995.13,-5.23,-0.030764054,4662.16,-12.22,-0.00261425
2016-03-11,17213.31,218.18,1.28377953,4748.47,86.31,0.018512878
2016-03-14,17229.13,15.82,0.091905624,4750.28,1.81,0.000381175
2016-03-15,17251.53,22.4,0.130012369,4728.67,-21.61,-0.004549206
2016-03-16,17325.76,74.23,0.430280677,4763.97,35.3,0.007465101
2016-03-17,17481.49,155.73,0.898835029,4774.99,11.02,0.002313197
2016-03-18,17602.3,120.81,0.691073816,4795.65,20.66,0.004326711
2016-03-21,17623.87,21.57,0.122540804,4808.87,13.22,0.002756665
2016-03-22,17582.57,-41.3,-0.234341266,4821.66,12.79,0.002659668
2016-03-23,17502.59,-79.98,-0.454882307,4768.86,-52.8,-0.010950585
2016-03-24,17515.73,13.14,0.075074603,4773.5,4.64,0.000972979
2016-03-28,17535.39,19.66,0.112241968,4766.79,-6.71,-0.001405677
2016-03-29,17633.11,97.72,0.557273035,4846.62,79.83,0.016747119
2016-03-30,17716.66,83.55,0.473824527,4869.29,22.67,0.004677487
2016-03-31,17685.09,-31.57,-0.178193858,4869.85,0.56,0.000115006
2016-04-01,17792.75,107.66,0.608761392,4914.54,44.69,0.009176874
2016-04-04,17737,-55.75,-0.313329868,4891.8,-22.74,-0.004627086
2016-04-05,17603.32,-133.68,-0.753678751,4843.93,-47.87,-0.009785764
2016-04-06,17716.05,112.73,0.640390563,4920.72,76.79,0.01585283
2016-04-07,17541.96,-174.09,-0.982668258,4848.37,-72.35,-0.014703133
2016-04-08,17576.96,35,0.199521604,4850.69,2.32,0.000478511
2016-04-11,17556.41,-20.55,-0.116914415,4833.4,-17.29,-0.003564441
2016-04-12,17721.25,164.84,0.938916327,4872.09,38.69,0.008004717
2016-04-13,17908.28,187.03,1.055399591,4947.42,75.33,0.015461537
2016-04-14,17926.43,18.15,0.101349767,4945.89,-1.53,-0.000309252
2016-04-15,17897.46,-28.97,-0.16160496,4938.22,-7.67,-0.001550783
2016-04-18,18004.16,106.7,0.596173982,4960.02,21.8,0.004414546
2016-04-19,18053.6,49.44,0.274603203,4940.33,-19.69,-0.003969742
2016-04-20,18096.27,42.67,0.236351753,4948.13,7.8,0.001578842
2016-04-21,17982.52,-113.75,-0.628582575,4945.89,-2.24,-0.000452696
2016-04-22,18003.75,21.23,0.118059093,4906.23,-39.66,-0.008018779
2016-04-25,17977.24,-26.51,-0.147247101,4895.79,-10.44,-0.002127907
2016-04-26,17990.32,13.08,0.072758666,4888.28,-7.51,-0.001533971
2016-04-27,18041.55,51.23,0.284764251,4863.14,-25.14,-0.005142913
2016-04-28,17830.76,-210.79,-1.168358594,4805.29,-57.85,-0.011895607
2016-04-29,17773.64,-57.12,-0.320345291,4775.36,-29.93,-0.006228552
2016-05-02,17891.16,117.52,0.661203895,4817.59,42.23,0.008843312
2016-05-03,17750.91,-140.25,-0.783906689,4763.22,-54.37,-0.011285726
2016-05-04,17651.26,-99.65,-0.56137967,4725.64,-37.58,-0.007889621
2016-05-05,17660.71,9.45,0.053537255,4717.09,-8.55,-0.001809279
2016-05-06,17740.63,79.92,0.452529938,4736.16,19.07,0.004042747
2016-05-09,17705.91,-34.72,-0.195708946,4750.21,14.05,0.002966538
2016-05-10,17928.35,222.44,1.256303686,4809.88,59.67,0.01256155
2016-05-11,17711.12,-217.23,-1.211656399,4760.69,-49.19,-0.010226866
2016-05-12,17720.5,9.38,0.052961078,4737.33,-23.36,-0.004906852
2016-05-13,17535.32,-185.18,-1.045004373,4717.68,-19.65,-0.004147906
2016-05-16,17710.71,175.39,1.000209862,4775.46,57.78,0.012247545
2016-05-17,17529.98,-180.73,-1.020455984,4715.73,-59.73,-0.012507696
2016-05-18,17526.62,-3.36,-0.019167164,4739.12,23.39,0.004959996
2016-05-19,17435.4,-91.22,-0.520465441,4712.53,-26.59,-0.005610746
2016-05-20,17500.94,65.54,0.375901901,4769.56,57.03,0.01210178
2016-05-23,17492.93,-8.01,-0.04576897,4765.78,-3.78,-0.000792526
2016-05-24,17706.05,213.12,1.218320773,4861.06,95.28,0.01999253
2016-05-25,17851.51,145.46,0.821527105,4894.89,33.83,0.006959387
2016-05-26,17828.29,-23.22,-0.13007303,4901.77,6.88,0.001405547
2016-05-27,17873.22,44.93,0.252015196,4933.5,31.73,0.006473172
2016-05-31,17787.2,-86.02,-0.481278695,4948.05,14.55,0.002949225
2016-06-01,17789.67,2.47,0.01388639,4952.25,4.2,0.000848819
2016-06-02,17838.56,48.89,0.274822411,4971.36,19.11,0.003858852
2016-06-03,17807.06,-31.5,-0.17658376,4942.52,-28.84,-0.005801229
2016-06-06,17920.33,113.27,0.63609602,4968.71,26.19,0.005298916
2016-06-07,17938.28,17.95,0.100165566,4961.75,-6.96,-0.001400766
2016-06-08,18005.05,66.77,0.372220748,4974.64,12.89,0.002597874
2016-06-09,17985.19,-19.86,-0.110302387,4958.62,-16.02,-0.003220334
2016-06-10,17865.34,-119.85,-0.666381617,4894.55,-64.07,-0.012920934
2016-06-13,17732.48,-132.86,-0.743674624,4848.44,-46.11,-0.009420682
2016-06-14,17674.82,-57.66,-0.325166023,4843.55,-4.89,-0.001008572
2016-06-15,17640.17,-34.65,-0.1960416,4834.93,-8.62,-0.001779686
2016-06-16,17733.1,92.93,0.526808982,4844.91,9.98,0.002064146
2016-06-17,17675.16,-57.94,-0.326733622,4800.34,-44.57,-0.009199345
2016-06-20,17804.87,129.71,0.733854743,4837.21,36.87,0.007680706
2016-06-21,17829.73,24.86,0.139624721,4843.76,6.55,0.001354086
2016-06-22,17780.83,-48.9,-0.274261024,4833.32,-10.44,-0.00215535
2016-06-23,18011.07,230.24,1.294877686,4910.04,76.72,0.015873147
2016-06-24,17400.75,-610.32,-3.388582688,4707.98,-202.06,-0.041152414
2016-06-27,17140.24,-260.51,-1.497119377,4594.44,-113.54,-0.0241165
2016-06-28,17409.72,269.48,1.57220669,4691.87,97.43,0.021206066
2016-06-29,17694.68,284.96,1.636786806,4779.25,87.38,0.018623704
2016-06-30,17929.99,235.31,1.32983473,4842.67,63.42,0.013269865
2016-07-01,17949.37,19.38,0.108087065,4862.57,19.9,0.004109303
2016-07-05,17840.62,-108.75,-0.605870847,4822.9,-39.67,-0.008158237
2016-07-06,17918.62,78,0.437204537,4859.16,36.26,0.007518298
2016-07-07,17895.88,-22.74,-0.126907094,4876.81,17.65,0.003632315
2016-07-08,18146.74,250.86,1.401775157,4956.76,79.95,0.016393913
2016-07-11,18226.93,80.19,0.441897553,4988.64,31.88,0.006431621
2016-07-12,18347.67,120.74,0.662426421,5022.82,34.18,0.006851567
2016-07-13,18372.12,24.45,0.133259427,5005.73,-17.09,-0.003402471
2016-07-14,18506.41,134.29,0.730944496,5034.06,28.33,0.005659514
2016-07-15,18516.55,10.14,0.054791826,5029.59,-4.47,-0.000887951
2016-07-18,18533.05,16.5,0.089109472,5055.78,26.19,0.005207184
2016-07-19,18559.01,25.96,0.140074084,5036.37,-19.41,-0.00383917
2016-07-20,18595.03,36.02,0.194083628,5089.93,53.56,0.010634644
2016-07-21,18517.23,-77.8,-0.418391366,5073.9,-16.03,-0.003149356
2016-07-22,18570.85,53.62,0.289568148,5100.16,26.26,0.005175506
2016-07-25,18493.06,-77.79,-0.418882281,5097.63,-2.53,-0.000496063
2016-07-26,18473.75,-19.31,-0.104417549,5110.05,12.42,0.002436426
2016-07-27,18472.17,-1.58,-0.008552676,5139.81,29.76,0.005823818
2016-07-28,18456.35,-15.82,-0.085642347,5154.98,15.17,0.002951471
2016-07-29,18432.24,-24.11,-0.130632547,5162.13,7.15,0.001387008
2016-08-01,18404.51,-27.73,-0.15044292,5184.2,22.07,0.004275367
2016-08-02,18313.77,-90.74,-0.493031328,5137.73,-46.47,-0.008963775
2016-08-03,18355,41.23,0.225131144,5159.74,22.01,0.004283993
2016-08-04,18352.05,-2.95,-0.016071915,5166.25,6.51,0.001261691
2016-08-05,18543.53,191.48,1.043371177,5221.12,54.87,0.010620857
2016-08-08,18529.29,-14.24,-0.076792283,5213.14,-7.98,-0.001528408
2016-08-09,18533.05,3.76,0.020292197,5225.48,12.34,0.002367095
2016-08-10,18495.66,-37.39,-0.201747689,5204.58,-20.9,-0.003999633
2016-08-11,18613.52,117.86,0.637230572,5228.4,23.82,0.004576738
2016-08-12,18576.47,-37.05,-0.199048863,5232.89,4.49,0.000858771
2016-08-15,18636.05,59.58,0.320728319,5262.02,29.13,0.005566714
2016-08-16,18552.02,-84.03,-0.450900271,5227.11,-34.91,-0.006634334
2016-08-17,18573.94,21.92,0.11815425,5228.66,1.55,0.000296531
2016-08-18,18597.7,23.76,0.127921163,5240.15,11.49,0.002197504
2016-08-19,18552.57,-45.13,-0.242664415,5238.38,-1.77,-0.000337777
2016-08-22,18529.42,-23.15,-0.124780556,5244.6,6.22,0.00118739
2016-08-23,18547.3,17.88,0.096495195,5260.08,15.48,0.002951607
2016-08-24,18481.48,-65.82,-0.354876451,5217.69,-42.39,-0.008058813
2016-08-25,18448.41,-33.07,-0.178935886,5212.2,-5.49,-0.00105219
2016-08-26,18395.4,-53.01,-0.287341836,5218.92,6.72,0.001289283
2016-08-29,18502.99,107.59,0.584874479,5232.33,13.41,0.002569497
2016-08-30,18454.3,-48.69,-0.263146659,5222.99,-9.34,-0.001785056
2016-08-31,18400.88,-53.42,-0.28947183,5213.22,-9.77,-0.001870576
2016-09-01,18419.3,18.42,0.100103908,5227.21,13.99,0.002683562
2016-09-02,18491.96,72.66,0.394477532,5249.9,22.69,0.004340748
2016-09-06,18538.12,46.16,0.249621998,5275.91,26.01,0.00495438
