date,TEU
2014-09-04 00:00:00,48.75249461
2014-09-05 00:00:00,38.21141469
2014-09-06 00:00:00,34.25850973
2014-09-07 00:00:00,30.30560476
2014-09-08 00:00:00,69.83465444
2014-09-09 00:00:00,50.0701296
2014-09-10 00:00:00,81.69336935
2014-09-11 00:00:00,72.46992442
2014-09-12 00:00:00,54.02303457
2014-09-13 00:00:00,39.52904968
2014-09-14 00:00:00,36.8937797
2014-09-15 00:00:00,81.69336935
2014-09-16 00:00:00,86.9639093
2014-09-17 00:00:00,108.0460691
2014-09-18 00:00:00,137.0340389
2014-09-19 00:00:00,152.8456588
2014-09-20 00:00:00,21.08215983
2014-09-21 00:00:00,14.49398488
2014-09-22 00:00:00,43.48195465
2014-09-23 00:00:00,38.21141469
2014-09-24 00:00:00,48.75249461
2014-09-25 00:00:00,51.38776459
2014-09-26 00:00:00,56.65830455
2014-09-27 00:00:00,18.44688985
2014-09-28 00:00:00,9.223444926
2014-09-29 00:00:00,36.8937797
2014-09-30 00:00:00,85.64627431
2014-10-01 00:00:00,51.38776459
2014-10-02 00:00:00,47.43485962
2014-10-03 00:00:00,21.08215983
2014-10-04 00:00:00,18.44688985
2014-10-05 00:00:00,25.0350648
2014-10-06 00:00:00,28.98796977
2014-10-07 00:00:00,57.97593954
2014-10-08 00:00:00,60.61120952
2014-10-09 00:00:00,31.62323975
2014-10-10 00:00:00,27.67033478
2014-10-11 00:00:00,18.44688985
2014-10-12 00:00:00,84.32863933
2014-10-13 00:00:00,334.6792873
2014-10-14 00:00:00,64.56411448
2014-10-15 00:00:00,96.18735423
2014-10-16 00:00:00,54.02303457
2014-10-17 00:00:00,36.8937797
2014-10-18 00:00:00,13.17634989
2014-10-19 00:00:00,15.81161987
2014-10-20 00:00:00,42.16431966
2014-10-21 00:00:00,55.34066956
2014-10-22 00:00:00,98.82262421
2014-10-23 00:00:00,44.79958964
2014-10-24 00:00:00,39.52904968
2014-10-25 00:00:00,10.54107992
2014-10-26 00:00:00,21.08215983
2014-10-27 00:00:00,42.16431966
2014-10-28 00:00:00,26.35269979
2014-10-29 00:00:00,27.67033478
2014-10-30 00:00:00,28.98796977
2014-10-31 00:00:00,22.39979482
2014-11-01 00:00:00,18.44688985
2014-11-02 00:00:00,15.81161987
2014-11-03 00:00:00,51.38776459
2014-11-04 00:00:00,48.75249461
2014-11-05 00:00:00,43.48195465
2014-11-06 00:00:00,35.57614472
2014-11-07 00:00:00,26.35269979
2014-11-08 00:00:00,15.81161987
2014-11-09 00:00:00,6.588174947
2014-11-10 00:00:00,48.75249461
2014-11-11 00:00:00,42.16431966
2014-11-12 00:00:00,121.222419
2014-11-13 00:00:00,43.48195465
2014-11-14 00:00:00,31.62323975
2014-11-15 00:00:00,30.30560476
2014-11-16 00:00:00,17.12925486
2014-11-17 00:00:00,60.61120952
2014-11-18 00:00:00,44.79958964
2014-11-19 00:00:00,42.16431966
2014-11-20 00:00:00,100.1402592
2014-11-21 00:00:00,31.62323975
2014-11-22 00:00:00,15.81161987
2014-11-23 00:00:00,17.12925486
2014-11-24 00:00:00,40.84668467
2014-11-25 00:00:00,51.38776459
2014-11-26 00:00:00,23.71742981
2014-11-27 00:00:00,50.0701296
2014-11-28 00:00:00,55.34066956
2014-11-29 00:00:00,10.54107992
2014-11-30 00:00:00,54.02303457
2014-12-01 00:00:00,50.0701296
2014-12-02 00:00:00,44.79958964
2014-12-03 00:00:00,223.9979482
2014-12-04 00:00:00,72.46992442
2014-12-05 00:00:00,23.71742981
